Sample Names	MutationType	DBS2	DBS3	DBS4	DBS5	DBS7	DBS9	DBS10
Stomach-AdenoCA::S.16	TA>CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TA>GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TA>GG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TA>GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>AA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>GG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TC>GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>AA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>AC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>CC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TG>GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>AA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>AC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>CC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.16	TT>GG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>CA	0.07353301411852048	0.0	0.9264669858814796	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>CG	0.3595949014889295	0.0	0.6404050985110706	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>CT	0.9999999999999248	0.0	7.515737829934243e-14	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>GA	0.04518517631990205	0.0	0.954814823680098	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>GG	0.34324415085204263	0.0	0.6567558491479573	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>GT	0.9999544740454679	0.0	4.552595453212483e-05	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>TA	0.5058938574497667	0.0	0.4941061425502334	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>TG	0.09521178131400561	0.0	0.9047882186859945	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AC>TT	0.9409489111890269	0.0	0.05905108881097314	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AT>CA	0.03498730661249723	0.0	0.9650126933875027	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AT>CC	0.3435660324517306	0.0	0.6564339675482694	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AT>CG	0.2791654517011604	0.0	0.7208345482988395	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AT>GA	0.3129791208291938	0.0	0.6870208791708062	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AT>GC	0.22602291027532445	0.0	0.7739770897246755	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	AT>TA	0.08158104659940597	0.0	0.918418953400594	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>AA	1.0	0.0	1.1004702716613993e-17	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>AG	0.9215486673351105	0.0	0.07845133266488946	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>AT	0.8483940910495873	0.0	0.15160590895041273	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>GA	0.8141444987898587	0.0	0.18585550121014133	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>GG	0.8441372748111846	0.0	0.15586272518881542	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>GT	0.9236384168918148	0.0	0.07636158310818521	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>TA	0.9880511201361142	0.0	0.011948879863885794	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>TG	0.961666958269109	0.0	0.03833304173089103	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CC>TT	0.3435660324517306	0.0	0.6564339675482694	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CG>AT	0.7769859740895947	0.0	0.22301402591040545	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CG>GC	0.9845124099012702	0.0	0.015487590098729706	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CG>GT	0.9999999999999938	0.0	6.2245349740851715e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CG>TA	0.3435660324517306	0.0	0.6564339675482694	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CG>TC	0.9999999999999963	0.0	3.7057696589901424e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CG>TT	0.9311843937584036	0.0	0.06881560624159641	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>AA	0.9999999999999977	0.0	2.4820575597596988e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>AC	0.3435660324517306	0.0	0.6564339675482694	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>AG	0.5869020770352824	0.0	0.41309792296471753	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>GA	0.023083523661011785	0.0	0.9769164763389883	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>GC	0.6198593045053016	0.0	0.3801406954946984	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>GG	0.07851202536624372	0.0	0.9214879746337563	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>TA	0.9999999999999978	0.0	2.3572203452155748e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>TC	0.9999999999997925	0.0	2.074844991361166e-13	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	CT>TG	0.9175249071695039	0.0	0.08247509283049614	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	GC>AA	0.013424598639892042	0.0	0.9865754013601078	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	GC>AG	0.024646105256946126	0.0	0.975353894743054	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	GC>AT	0.08308649834088311	0.0	0.916913501659117	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	GC>CA	0.0725799312161386	0.0	0.9274200687838615	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	GC>CG	0.9835508649658381	0.0	0.016449135034161965	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	GC>TA	0.03524540948282244	0.0	0.9647545905171775	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TA>AT	0.0736252807356207	0.0	0.9263747192643793	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TA>CG	0.04093921358374356	0.0	0.9590607864162564	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TA>CT	0.02743723504187378	0.0	0.9725627649581262	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TA>GC	0.5070891063092801	0.0	0.49291089369071983	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TA>GG	0.03027970722084324	0.0	0.9697202927791567	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TA>GT	0.12411807556901788	0.0	0.8758819244309821	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>AA	0.003350060082517463	0.0	0.9966499399174826	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>AG	0.08589459294088046	0.0	0.9141054070591196	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>AT	4.3563344851253666e-16	0.0	0.9999999999999994	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>CA	0.007032829047240904	0.0	0.992967170952759	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>CG	0.00847180280149869	0.0	0.9915281971985013	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>CT	0.9971946676596104	0.0	0.0028053323403896095	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>GA	0.020914319808876168	0.0	0.9790856801911239	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>GG	0.4546860214567445	0.0	0.5453139785432555	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TC>GT	0.9999999999999071	0.0	9.296855037138634e-14	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>AA	0.25419788930017007	0.0	0.74580211069983	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>AC	0.620929243700167	0.0	0.37907075629983294	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>AT	0.9999999999999982	0.0	1.8572039083516708e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>CA	0.13596278466259237	0.0	0.8640372153374075	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>CC	0.3030858398273429	0.0	0.6969141601726573	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>CT	0.9704606091717909	0.0	0.029539390828209094	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>GA	0.14127992418606244	0.0	0.8587200758139375	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>GC	0.283488894524589	0.0	0.716511105475411	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TG>GT	0.9942884526029698	0.0	0.005711547397030132	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>AA	0.9952689825968862	0.0	0.004731017403113821	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>AC	0.9978273034991777	0.0	0.002172696500822228	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>AG	0.9999999999999629	0.0	3.705769658991225e-14	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>CA	0.3435660324517306	0.0	0.6564339675482694	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>CC	0.9999999999973265	0.0	2.673625760673573e-12	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>CG	0.999999999999457	0.0	5.428917721755226e-13	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>GA	0.9999999999998337	0.0	1.6633412874378325e-13	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>GC	0.9999999999948262	0.0	5.173639458952788e-12	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.17	TT>GG	0.3435660324517306	0.0	0.6564339675482694	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.18	AC>CA	0.0021619541114903246	0.0	0.0	0.0	0.9978380458885097	0.0	0.0
Stomach-AdenoCA::S.18	AC>CG	0.0013468567719890764	0.0	0.0	0.0	0.9986531432280109	0.0	0.0
Stomach-AdenoCA::S.18	AC>CT	0.002457483145492995	0.0	0.0	0.0	0.997542516854507	0.0	0.0
Stomach-AdenoCA::S.18	AC>GA	0.006435158039645565	0.0	0.0	0.0	0.9935648419603544	0.0	0.0
Stomach-AdenoCA::S.18	AC>GG	4.36545820328737e-16	0.0	0.0	0.0	0.9999999999999997	0.0	0.0
Stomach-AdenoCA::S.18	AC>GT	0.01627594836909561	0.0	0.0	0.0	0.9837240516309045	0.0	0.0
Stomach-AdenoCA::S.18	AC>TA	0.06769374236212325	0.0	0.0	0.0	0.9323062576378768	0.0	0.0
Stomach-AdenoCA::S.18	AC>TG	0.0016916821239242842	0.0	0.0	0.0	0.9983083178760759	0.0	0.0
Stomach-AdenoCA::S.18	AC>TT	0.396865039665937	0.0	0.0	0.0	0.603134960334063	0.0	0.0
Stomach-AdenoCA::S.18	AT>CA	0.0009046971752787882	0.0	0.0	0.0	0.9990953028247213	0.0	0.0
Stomach-AdenoCA::S.18	AT>CC	1.771288152771519e-16	0.0	0.0	0.0	0.9999999999999999	0.0	0.0
Stomach-AdenoCA::S.18	AT>CG	9.989426879594601e-16	0.0	0.0	0.0	0.999999999999999	0.0	0.0
Stomach-AdenoCA::S.18	AT>GA	0.0030926380076410917	0.0	0.0	0.0	0.9969073619923589	0.0	0.0
Stomach-AdenoCA::S.18	AT>GC	0.0001674152187302552	0.0	0.0	0.0	0.9998325847812698	0.0	0.0
Stomach-AdenoCA::S.18	AT>TA	0.0035691206981576084	0.0	0.0	0.0	0.9964308793018425	0.0	0.0
Stomach-AdenoCA::S.18	CC>AA	1.0	0.0	0.0	0.0	4.695721898700637e-17	0.0	0.0
Stomach-AdenoCA::S.18	CC>AG	0.9957189456038497	0.0	0.0	0.0	0.0042810543961503585	0.0	0.0
Stomach-AdenoCA::S.18	CC>AT	0.9689533346580304	0.0	0.0	0.0	0.031046665341969586	0.0	0.0
Stomach-AdenoCA::S.18	CC>GA	0.9397028579313915	0.0	0.0	0.0	0.06029714206860849	0.0	0.0
Stomach-AdenoCA::S.18	CC>GG	0.055150419880814934	0.0	0.0	0.0	0.9448495801191851	0.0	0.0
Stomach-AdenoCA::S.18	CC>GT	0.6421484716496163	0.0	0.0	0.0	0.35785152835038375	0.0	0.0
Stomach-AdenoCA::S.18	CC>TA	0.9999999999999978	0.0	0.0	0.0	2.1248141591620376e-15	0.0	0.0
Stomach-AdenoCA::S.18	CC>TG	0.21075415419764662	0.0	0.0	0.0	0.7892458458023535	0.0	0.0
Stomach-AdenoCA::S.18	CC>TT	0.10925661172241045	0.0	0.0	0.0	0.8907433882775895	0.0	0.0
Stomach-AdenoCA::S.18	CG>AT	0.8312002080631565	0.0	0.0	0.0	0.1687997919368435	0.0	0.0
Stomach-AdenoCA::S.18	CG>GC	0.34413389136508904	0.0	0.0	0.0	0.6558661086349109	0.0	0.0
Stomach-AdenoCA::S.18	CG>GT	0.942668677940104	0.0	0.0	0.0	0.05733132205989596	0.0	0.0
Stomach-AdenoCA::S.18	CG>TA	0.10925661172241045	0.0	0.0	0.0	0.8907433882775895	0.0	0.0
Stomach-AdenoCA::S.18	CG>TC	0.9215018841488167	0.0	0.0	0.0	0.07849811585118324	0.0	0.0
Stomach-AdenoCA::S.18	CG>TT	0.9792678872080505	0.0	0.0	0.0	0.020732112791949454	0.0	0.0
Stomach-AdenoCA::S.18	CT>AA	0.9999999999999895	0.0	0.0	0.0	1.059097400205382e-14	0.0	0.0
Stomach-AdenoCA::S.18	CT>AC	0.0989243963358962	0.0	0.0	0.0	0.9010756036641038	0.0	0.0
Stomach-AdenoCA::S.18	CT>AG	0.11022390337793504	0.0	0.0	0.0	0.8897760966220648	0.0	0.0
Stomach-AdenoCA::S.18	CT>GA	0.0025671316423841457	0.0	0.0	0.0	0.9974328683576159	0.0	0.0
Stomach-AdenoCA::S.18	CT>GC	0.0022788559422853914	0.0	0.0	0.0	0.9977211440577147	0.0	0.0
Stomach-AdenoCA::S.18	CT>GG	0.005934156463289644	0.0	0.0	0.0	0.9940658435367103	0.0	0.0
Stomach-AdenoCA::S.18	CT>TA	0.9999999999999899	0.0	0.0	0.0	1.0058291877690182e-14	0.0	0.0
Stomach-AdenoCA::S.18	CT>TC	0.00016153680245754892	0.0	0.0	0.0	0.9998384631975424	0.0	0.0
Stomach-AdenoCA::S.18	CT>TG	0.9999999999999128	0.0	0.0	0.0	8.717186293997917e-14	0.0	0.0
Stomach-AdenoCA::S.18	GC>AA	0.9999999999999932	0.0	0.0	0.0	6.692328060352849e-15	0.0	0.0
Stomach-AdenoCA::S.18	GC>AG	0.542088130403491	0.0	0.0	0.0	0.45791186959650887	0.0	0.0
Stomach-AdenoCA::S.18	GC>AT	0.41996132888359056	0.0	0.0	0.0	0.5800386711164094	0.0	0.0
Stomach-AdenoCA::S.18	GC>CA	0.2961149335108647	0.0	0.0	0.0	0.7038850664891353	0.0	0.0
Stomach-AdenoCA::S.18	GC>CG	0.006668100280701719	0.0	0.0	0.0	0.9933318997192984	0.0	0.0
Stomach-AdenoCA::S.18	GC>TA	0.9691007313320643	0.0	0.0	0.0	0.03089926866793575	0.0	0.0
Stomach-AdenoCA::S.18	TA>AT	0.012935156126390478	0.0	0.0	0.0	0.9870648438736095	0.0	0.0
Stomach-AdenoCA::S.18	TA>CG	0.001645032354913276	0.0	0.0	0.0	0.9983549676450867	0.0	0.0
Stomach-AdenoCA::S.18	TA>CT	0.0025520124976876756	0.0	0.0	0.0	0.9974479875023123	0.0	0.0
Stomach-AdenoCA::S.18	TA>GC	0.014268586853703712	0.0	0.0	0.0	0.9857314131462963	0.0	0.0
Stomach-AdenoCA::S.18	TA>GG	0.004844158289568659	0.0	0.0	0.0	0.9951558417104315	0.0	0.0
Stomach-AdenoCA::S.18	TA>GT	0.012973109525488477	0.0	0.0	0.0	0.9870268904745115	0.0	0.0
Stomach-AdenoCA::S.18	TC>AA	0.019292082413333866	0.0	0.0	0.0	0.9807079175866662	0.0	0.0
Stomach-AdenoCA::S.18	TC>AG	0.9300468424916548	0.0	0.0	0.0	0.06995315750834526	0.0	0.0
Stomach-AdenoCA::S.18	TC>AT	4.842036609759768e-16	0.0	0.0	0.0	0.9999999999999994	0.0	0.0
Stomach-AdenoCA::S.18	TC>CA	0.06272079595172922	0.0	0.0	0.0	0.9372792040482708	0.0	0.0
Stomach-AdenoCA::S.18	TC>CG	0.0006341821060009468	0.0	0.0	0.0	0.999365817893999	0.0	0.0
Stomach-AdenoCA::S.18	TC>CT	0.0883645363670079	0.0	0.0	0.0	0.911635463632992	0.0	0.0
Stomach-AdenoCA::S.18	TC>GA	0.9999999999999616	0.0	0.0	0.0	3.841471926168593e-14	0.0	0.0
Stomach-AdenoCA::S.18	TC>GG	0.003703637667108947	0.0	0.0	0.0	0.996296362332891	0.0	0.0
Stomach-AdenoCA::S.18	TC>GT	0.9999999999996032	0.0	0.0	0.0	3.9669809272554487e-13	0.0	0.0
Stomach-AdenoCA::S.18	TG>AA	0.033654504038758325	0.0	0.0	0.0	0.9663454959612416	0.0	0.0
Stomach-AdenoCA::S.18	TG>AC	0.021840302559599872	0.0	0.0	0.0	0.9781596974404001	0.0	0.0
Stomach-AdenoCA::S.18	TG>AT	0.4692963362969788	0.0	0.0	0.0	0.5307036637030212	0.0	0.0
Stomach-AdenoCA::S.18	TG>CA	0.0015995464521744943	0.0	0.0	0.0	0.9984004535478255	0.0	0.0
Stomach-AdenoCA::S.18	TG>CC	0.014819731896817677	0.0	0.0	0.0	0.9851802681031822	0.0	0.0
Stomach-AdenoCA::S.18	TG>CT	0.9999999999999889	0.0	0.0	0.0	1.1073950015176951e-14	0.0	0.0
Stomach-AdenoCA::S.18	TG>GA	0.045236270717372025	0.0	0.0	0.0	0.954763729282628	0.0	0.0
Stomach-AdenoCA::S.18	TG>GC	0.01829968461894573	0.0	0.0	0.0	0.9817003153810543	0.0	0.0
Stomach-AdenoCA::S.18	TG>GT	0.16344883310894898	0.0	0.0	0.0	0.8365511668910511	0.0	0.0
Stomach-AdenoCA::S.18	TT>AA	0.004853154026158197	0.0	0.0	0.0	0.9951468459738417	0.0	0.0
Stomach-AdenoCA::S.18	TT>AC	0.0022881880528843237	0.0	0.0	0.0	0.9977118119471156	0.0	0.0
Stomach-AdenoCA::S.18	TT>AG	0.0010595386293041965	0.0	0.0	0.0	0.9989404613706958	0.0	0.0
Stomach-AdenoCA::S.18	TT>CA	1.1349297683059959e-17	0.0	0.0	0.0	0.9999999999999999	0.0	0.0
Stomach-AdenoCA::S.18	TT>CC	2.238364332873226e-05	0.0	0.0	0.0	0.9999776163566712	0.0	0.0
Stomach-AdenoCA::S.18	TT>CG	0.001511481715752634	0.0	0.0	0.0	0.9984885182842475	0.0	0.0
Stomach-AdenoCA::S.18	TT>GA	0.0002920449280410447	0.0	0.0	0.0	0.999707955071959	0.0	0.0
Stomach-AdenoCA::S.18	TT>GC	0.00011156647133825825	0.0	0.0	0.0	0.9998884335286616	0.0	0.0
Stomach-AdenoCA::S.18	TT>GG	0.10925661172241045	0.0	0.0	0.0	0.8907433882775895	0.0	0.0
Stomach-AdenoCA::S.19	AC>CA	0.02112424779760343	0.0	0.9788757522023965	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>CG	0.13245067700771457	0.0	0.8675493229922854	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>CT	0.9999999999997236	0.0	2.764205709168301e-13	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>GA	0.01270356632371127	0.0	0.9872964336762887	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>GG	0.12442152874514531	0.0	0.8755784712548546	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>GT	0.9998325809572162	0.0	0.000167419042783823	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>TA	0.21776091311656318	0.0	0.7822390868834369	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>TG	0.02781592575957717	0.0	0.9721840742404229	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AC>TT	0.8124709881812586	0.0	0.18752901181874126	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AT>CA	0.009761544438678408	0.0	0.9902384555613215	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AT>CC	0.12457713081897671	0.0	0.8754228691810232	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AT>CG	0.09526804833277891	0.0	0.904731951667221	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AT>GA	0.1102129831376998	0.0	0.8897870168623002	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AT>GC	0.0735601878552395	0.0	0.9264398121447603	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	AT>TA	0.023582256583283934	0.0	0.976417743416716	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>AA	1.0	0.0	4.047408619791701e-17	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>AG	0.7615575751672449	0.0	0.2384424248327551	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>AT	0.603416626142711	0.0	0.3965833738572891	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>GA	0.543596299624498	0.0	0.4564037003755021	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>GG	0.5955603636497485	0.0	0.4044396363502516	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>GT	0.7668307843186788	0.0	0.2331692156813212	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>TA	0.9574159300616016	0.0	0.04258406993839833	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>TG	0.8721403003549927	0.0	0.1278596996450074	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CC>TT	0.12457713081897671	0.0	0.8754228691810232	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CG>AT	0.4864654101524251	0.0	0.5135345898475748	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CG>GC	0.9453067004207254	0.0	0.05469329957927462	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CG>GT	0.9999999999999771	0.0	2.289315500569783e-14	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CG>TA	0.12457713081897671	0.0	0.8754228691810232	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CG>TC	0.9999999999999863	0.0	1.3629413212694248e-14	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CG>TT	0.7862869445288746	0.0	0.21371305547112535	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>AA	0.9999999999999909	0.0	9.128734706321525e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>AC	0.12457713081897671	0.0	0.8754228691810232	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>AG	0.27865041029662174	0.0	0.7213495897033783	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>GA	0.006383585646508692	0.0	0.9936164143534912	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>GC	0.30716897548951266	0.0	0.6928310245104873	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>GG	0.022641320153821396	0.0	0.9773586798461785	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>TA	0.9999999999999913	0.0	8.669597161920751e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>TC	0.9999999999992369	0.0	7.631051668559778e-13	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	CT>TG	0.7515402977496333	0.0	0.2484597022503667	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	GC>AA	0.0036861115556339192	0.0	0.9963138884443661	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	GC>AG	0.006823602648951378	0.0	0.9931763973510486	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	GC>AT	0.024045451890380414	0.0	0.9759545481096197	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	GC>CA	0.02083517389965586	0.0	0.9791648261003443	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	GC>CG	0.9420543375658182	0.0	0.057945662434181734	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	GC>TA	0.009835452426377587	0.0	0.9901645475736224	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	TA>AT	0.021152255142075034	0.0	0.9788477448579249	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	TA>CG	0.011473161040341186	0.0	0.9885268389596588	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	TA>CT	0.00761211640869766	0.0	0.9923878835913024	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.19	TA>GC	0.21857655005184637	0.0	0.7814234499481535	0.0	0.0	0.0	0.0
