Mutation type,Liver-HCC::S.1,Liver-HCC::S.2,Liver-HCC::S.3,Liver-HCC::S.4,Liver-HCC::S.5,Liver-HCC::S.6,Liver-HCC::S.7,Liver-HCC::S.8,Liver-HCC::S.9,Liver-HCC::S.10,Liver-HCC::S.11,Liver-HCC::S.12,Liver-HCC::S.13,Liver-HCC::S.14,Liver-HCC::S.15,Liver-HCC::S.16,Liver-HCC::S.17,Liver-HCC::S.18,Liver-HCC::S.19,Liver-HCC::S.20,Liver-HCC::S.21,Liver-HCC::S.22,Liver-HCC::S.23,Liver-HCC::S.24,Liver-HCC::S.25,Liver-HCC::S.26,Liver-HCC::S.27,Liver-HCC::S.28,Liver-HCC::S.29,Liver-HCC::S.30,Liver-HCC::S.31,Liver-HCC::S.32,Liver-HCC::S.33,Liver-HCC::S.34,Liver-HCC::S.35,Liver-HCC::S.36,Liver-HCC::S.37,Liver-HCC::S.38,Liver-HCC::S.39,Liver-HCC::S.40,Liver-HCC::S.41,Liver-HCC::S.42,Liver-HCC::S.43,Liver-HCC::S.44,Liver-HCC::S.45,Liver-HCC::S.46,Liver-HCC::S.47,Liver-HCC::S.48,Liver-HCC::S.49,Liver-HCC::S.50,Liver-HCC::S.51,Liver-HCC::S.52,Liver-HCC::S.53,Liver-HCC::S.54,Liver-HCC::S.55,Liver-HCC::S.56,Liver-HCC::S.57,Liver-HCC::S.58,Liver-HCC::S.59,Liver-HCC::S.60,Liver-HCC::S.61,Liver-HCC::S.62,Liver-HCC::S.63,Liver-HCC::S.64,Liver-HCC::S.65,Liver-HCC::S.66,Liver-HCC::S.67,Liver-HCC::S.68,Liver-HCC::S.69,Liver-HCC::S.70,Liver-HCC::S.71,Liver-HCC::S.72,Liver-HCC::S.73,Liver-HCC::S.74,Liver-HCC::S.75,Liver-HCC::S.76,Liver-HCC::S.77,Liver-HCC::S.78,Liver-HCC::S.79,Liver-HCC::S.80,Liver-HCC::S.81,Liver-HCC::S.82,Liver-HCC::S.83,Liver-HCC::S.84,Liver-HCC::S.85,Liver-HCC::S.86,Liver-HCC::S.87,Liver-HCC::S.88,Liver-HCC::S.89,Liver-HCC::S.90,Liver-HCC::S.91,Liver-HCC::S.92,Liver-HCC::S.93,Liver-HCC::S.94,Liver-HCC::S.95,Liver-HCC::S.96,Liver-HCC::S.97,Liver-HCC::S.98,Liver-HCC::S.99
CT>TA,0.2119272025212575,0.22322441656413933,0.5868776009427822,3.1429636616141927,0.101483522844725,0.296658996845854,0.11341900338261499,0.09935889669284298,0.356227109550625,0.22340690492242757,0.06163127512509296,0.5852544949911415,0.17884812947516227,1.9356141955133017,0.30908236439088266,0.22876843998291077,0.18051666378078268,0.16260269921255469,0.26045373351520934,0.5299751572511694,0.9740364772834592,1.2395961174764978,1.4244477394824764,0.3073202735005749,0.17693825567339677,0.8253867252043657,0.29240231939766687,0.029098663401701755,0.1963450903394497,0.5480124284321264,0.07279652707534356,0.030198051828205955,0.4285329902774776,0.3803778259514323,1.2145273627623376,0.011702878989194155,0.04291664536598822,0.06474039980542226,0.6726171933622366,0.6729030134186214,0.06240744134830652,0.13214792482579066,0.05887626073723375,0.6564627693069967,0.5534800034541254,1.0885039414476525,0.15942550214941342,0.8916567290901245,0.12945513076779522,0.26211220981986433,0.09028111487918324,0.08220171202098651,0.09688535767482907,0.021946220774366386,0.5043079670332432,0.07966104429589552,0.5567626940663907,0.3678559724616576,0.06672828148862739,1.0323114298105975,1.143388030406893,0.14381968941598863,0.4627299376198578,1.183859564888373,0.060819227978386334,0.5107683487723873,0.09579986668811753,0.12219839598811333,0.9266079058894197,0.06793166290100858,0.9354408161140769,0.6779475554270078,0.28892523303143386,0.026333827425602294,0.9150674352457965,0.03506726703831796,0.36997634969903825,0.04786540335320733,0.0350198711916313,1.4635985857870977,1.2463266590518438,0.2440994167980674,1.318398197644921,0.1302382291395277,0.15195546819588907,0.9851851214661982,0.1649955252942744,0.07370213539542228,0.724040254433985,0.8570305500746547,0.7746991896346869,1.2274528329103733,1.5506834188445182,0.3305972522153868,0.19077709764786058,0.7662338948185651,0.7233008925894157,0.2698065603749801,0.3425769165007857
CT>TC,0.00697585373315137,0.003034474472499741,0.01244077266679286,0.03569949096743884,0.001310018838919958,0.0036645596251060585,0.0014655414282073727,0.0012767945317077138,0.004046221289504661,0.0033615329988192465,0.0015366561891225056,0.007172978534071012,0.003580670696656829,0.021985758961554223,0.0035107256283389444,0.0031581050014299326,0.0021983629054222447,0.0018469299097271187,0.004549302288261569,0.0075857851481572584,0.02367786019648431,0.07824829789181835,0.016179652291343185,0.0034907108414705397,0.0021813724686247267,0.009375191415973197,0.003545907736152359,0.0003305184479109971,0.002544029575395434,0.029116031765642512,0.000826862554132245,0.00138862724522027,0.00569840936230299,0.005069351500393405,0.06885361456217262,0.0006150055641555765,0.0006963288047103847,0.0008435627260228297,0.008147158909331303,0.007952226896834455,0.0007088576670246361,0.0017573580589877963,0.0013665051020456452,0.007456461234203022,0.006286726959426937,0.012363819887683983,0.0030634914193960836,0.010614487631404346,0.0018229352426818932,0.010577427766970784,0.001025462013616884,0.0015826621049945218,0.0019168977343393197,0.0006923511554632016,0.0077097047223929115,0.0016809143905814512,0.006324013545108111,0.004202405175042429,0.0010299575231879259,0.012373258099104424,0.012987223225745055,0.0018099994250634118,0.006190818014806246,0.013446920929955478,0.0007650964208725153,0.005890811895932922,0.001186994711586659,0.0031939496051925954,0.04053900002826941,0.00198190249783292,0.01062524564737949,0.007700497122176162,0.0034168701146411436,0.001267906276006912,0.01139575957342987,0.0006580839927381086,0.004284958675394336,0.0010002345649609645,0.0010726992151434626,0.01662434890081677,0.014156456166106352,0.017018470428211162,0.014975083906678016,0.0025698186305509094,0.002027398938369662,0.011190268527309411,0.002119996119079902,0.001387797932063604,0.015443223528899602,0.010435514385148014,0.053001805448271766,0.013942076981868888,0.018189807704382645,0.004155288424649305,0.0021669500533697344,0.02401260221317144,0.008336352252923823,0.0030646096812071617,0.004993491451886248
CT>TG,0.03768767859162668,0.02653516889643097,0.08557495529429104,0.36265011810029807,0.01186900028918402,0.03460700377729571,0.013264145332750985,0.01204548155681481,0.04603746608116124,0.026816386366036206,0.011255370540762557,0.06870694994441132,0.029368040462220215,0.2233403857552072,0.03566339544998282,0.029449003977706292,0.023176085823542966,0.020099486697442215,0.03927790282768442,0.06722304839419489,0.14335162636814713,0.3005356587229287,0.16592083068591063,0.03546007700972272,0.020851972848386958,0.10073841656219354,0.03378360572796483,0.00872774445214972,0.023443086294865904,0.1184226355796178,0.008399610044363764,0.00462840963924027,0.051141496012268785,0.04954559324069659,0.28166745294093287,0.003496348862107842,0.005684850697345424,0.007556633925136869,0.07885475709089525,0.07989979474925527,0.00749374435424895,0.015421998094535037,0.011484459058835184,0.0757458012401463,0.0646786647939749,0.12783690824897215,0.026307318098053936,0.11014323400794086,0.015658827301155507,0.050321600086416604,0.015904331781618142,0.01086239956392416,0.01256338002566812,0.003494749477750932,0.061221492938577766,0.012141234997492357,0.06524776155271488,0.0429886315384606,0.009083869048963047,0.12007832553945147,0.13192955722834138,0.019272164595855495,0.061094614663155224,0.13779810742903764,0.009346125742754405,0.05966186679572977,0.011208240985533907,0.02623049899257901,0.1820769875048949,0.013193120042512486,0.10793561713194619,0.07912600676949648,0.03361725847178298,0.006367114894663924,0.10895173573776694,0.0076840975973122595,0.043498326864247296,0.006136108471731163,0.0050353998731597375,0.16915556141533214,0.15360358544078007,0.06222314792022429,0.15212306394710107,0.020911921588059604,0.018342535550549596,0.11475931818412372,0.02201057382918185,0.009266900774870152,0.10196184158000543,0.10060867246750221,0.1993535702946328,0.14233631828277543,0.18033981996469034,0.04128994729341092,0.022033147408652528,0.13028608728172203,0.08375418823428278,0.03512739501565122,0.041721986131342925
GC>AA,23.23075001521614,6.755338261387272,39.98741679837271,4.723744559046336,1.8502399437001538,4.463278718429492,0.16869060544921027,6.33915501399393,53.10590586168526,0.3253834510733182,26.86122946776659,13.424834709318674,53.16981624242891,2.9091481826973733,0.4645380266149037,21.332989363052203,25.27882165045882,14.495483378594573,57.03713286242581,24.495673680351732,1.1542633977226269,15.476059512113745,18.774809186075846,0.4618896767923157,0.41896678825339206,59.852769075994644,0.9171285792343657,57.25855785354876,0.47405380422815047,1.6772361229178916,0.10941017323535149,0.6740009366267724,11.625438099272397,41.22825489694409,68.49196288463305,17.55647451217477,7.873165678910278,1.0197176295737864,0.9984641694154367,25.05813823595909,3.214139798513274,0.1968711995961337,31.802917956975843,0.9866364261869303,9.52035932382202,25.502701695563367,51.74619657447583,65.94885830592986,7.883412593877849,19.95953716029488,58.59773438079137,2.450510851545242,0.13176974694172885,6.150505416185218,1.7354300183155558,17.395861706528173,11.553032434967816,6.345066454421625,8.103076316929807,1.5418668289528665,1.7184649805143897,28.74326405439557,58.2888769322081,14.55094767665224,22.95537689434699,8.513021159833858,0.14243904959672665,82.15270629681018,16.573162007837798,26.619866230393107,1.405928906972884,10.62030613830453,3.4140837089582385,15.591708125965686,21.769540946158642,32.011271460032546,9.171982007051756,3.5863407052086815,0.7738340401085161,5.1678092284599035,106.24612433470007,16.409854660487213,1.981498032841771,34.344080276884895,0.9599926836890218,13.029407425643333,26.45068732174766,0.12401137953390591,14.245916512123639,1.270874872707877,30.634362499251083,9.376893313455072,2.316465188272189,30.012620325818776,0.5038309486082925,46.550429902088645,1.0841280589792943,42.977583512075874,23.8882230150679
GC>AG,1.103257293388114,2.0094279433798534,1.4763908799927539,0.30220827680454104,0.7182604091051494,1.3856317265857099,0.44571802592948945,0.8352484157676007,1.845370864140008,1.6826053026244308,1.6494384898960817,2.6591542499828202,1.9260536715073857,0.18611689270503828,0.02971948097079459,1.2423728847676396,1.4902465889704946,0.5066026030392687,1.996594333600805,0.8871479633390891,0.24186604019243538,3.788658007925364,0.7100251720451649,0.02955004902411424,0.024447041957519598,2.0986275638890395,0.9727877282037182,1.9739184130368037,0.02899735821548488,2.267348246402907,0.006999671448156634,2.5258274218880583,2.738451555539525,1.446674360321484,3.1069911735109454,1.7592769228736744,1.1361380401134298,0.48510629491816093,0.0706341189101036,2.1700362805017877,0.11350037647557405,0.7796249088164213,1.1070502595413196,0.06312146867034224,0.352548754198465,0.9269017150941976,1.8055713501922894,2.317714348897434,1.7339087513328477,1.5183944060862842,2.022769658839737,0.826064550165544,1.0591020113026308,1.3925872010572515,3.3397765618412745,1.5829391938129853,0.42272249200998546,0.3344864835752252,0.344278008701849,1.1551864397707015,0.10994124132212811,1.7255709255729932,2.0404315087499376,0.5538318525483374,0.7944751398531971,0.6846322594517315,0.1584803548239612,2.858429647746812,0.9993481807047013,1.1159045803397958,0.08994630149343759,0.39596653107169233,0.6886686795310337,1.407882020302767,2.494847971770253,1.107655297645651,0.673563176217439,1.5371269779885544,1.2627968334740918,0.24298475238269862,3.7156145145210098,4.860843242341498,0.12676915495989366,1.202709762544881,0.04361220235996055,0.49259672489806156,1.074097879557935,1.0059338007763776,1.5411554800304188,0.0906418922694072,3.995773298188638,0.37751382728611405,0.15587544770568176,2.075615087867832,0.025823354920394892,1.8305427955788385,0.07096644498718936,1.492602880185118,5.392906422311891
GC>AT,0.9630884397516783,2.038438894946265,1.289318203764324,0.8861673486756416,0.7369375572303563,1.435175809806045,0.4731697874257273,0.8247122745884867,1.5813890419760224,1.7471900813448171,1.4984598015610293,2.7241147650512856,1.6147111077262566,0.5457518076476929,0.08714663256208173,1.1571324126668547,1.3765875045363034,0.4473101619250701,1.6753075216708206,0.8230759384935059,0.3144451376315782,3.4159596415967055,0.8702168030707509,0.08664980613310941,0.05485968752884142,1.8838700218186983,1.039087038400697,1.6199879532095944,0.061608908887827774,2.1982860505034902,0.020525183341769903,2.563880490185243,2.7840850000818516,1.255455002785577,2.4323373004229047,1.668089294116428,1.108988943089006,0.4985531070096189,0.19124712867528906,2.164630369457195,0.10549832810323137,0.8159244079509397,0.9127038392684533,0.18509150420220805,0.4008166865583861,0.9792498505844217,1.5007486473665135,2.073352687686851,1.733164746651804,1.3909712481567738,1.6723736683541925,0.8344033361994774,1.0890821783728073,1.3758569580644977,3.469167971623397,1.5002075869786304,0.4588651537893519,0.36806183279319993,0.30511005658095036,1.360565832508113,0.3223814362819437,1.584885555515642,1.7565138289573226,0.6935793949349641,0.6615286898359461,0.7368343190186567,0.17813498466164374,2.350531175792096,0.813796060818013,0.9546994118241013,0.26375014066597463,0.4616270793839995,0.732639488096949,1.3223167372883897,2.558976570325247,0.9111830922466031,0.6936947416487114,1.5456813841390697,1.2813097471724038,0.4962787098800892,3.2916676509556178,4.755959212330446,0.37172603984409636,1.002900714919871,0.06461399327472059,0.603111445407711,0.9408268283087657,1.0328731478007043,1.546867459781342,0.24385430391214385,3.610969219132049,0.5582680210508628,0.439038420457812,1.966869100024889,0.0599060234942627,1.5538661588480223,0.20431767362281403,1.2753592648644692,5.383224170115317
GC>CA,1.034110136915547,0.6944594822705502,1.7104327516416606,0.9856629456109864,0.2370522265011208,0.5080825705059416,0.13274319115714495,0.39106085891949455,2.01899993809859,0.4435277493802511,1.160418235957063,1.1183386574128833,2.0187473771622515,0.6070268049285121,0.09693113459843826,0.9501077618508761,1.0989850714320866,0.5680305243290334,2.1664631554571967,1.0552072951496514,0.5293182031904432,2.597923419390024,1.0502070355666913,0.0963785263330016,0.06423997287325134,2.385329918679652,0.31413567409073795,2.0849073048337,0.0739170723443338,1.041308369834868,0.022829675119591285,0.5919774379104442,1.0494975036448735,1.608285308057754,3.8256838796295893,0.898192691237794,0.4874549020145953,0.1525642020584128,0.21993993563159886,1.3656101627980248,0.13277916095212153,0.21198185157882404,1.1820829146208522,0.20587289467634545,0.48879960895152497,1.2072614903051737,1.9420265407826396,2.632736255406309,0.6414086574509819,1.0907579484373107,2.149344512519611,0.2807551831593522,0.27089685232162675,0.49201501502847195,0.9324185247941574,0.8769078210475653,0.5633964639053144,0.3475079300824196,0.3290925620041615,0.5630260119995671,0.35857723326282104,1.241154705432969,2.2520565309175544,0.8346313783299055,0.8499736873504771,0.5226541184225083,0.06398026730153317,3.0458563905270233,1.4027147211160371,1.0451403082505515,0.29336303232414773,0.5609534337755111,0.3220701839066582,0.7767012791608988,1.4128454190099105,1.1753110511165303,0.5040031733013697,0.45622803842451953,0.3159324494679489,0.5666816987211363,4.1775611337451055,1.8154208535155787,0.4134620666633801,1.3000855173968586,0.0798150122129061,0.7279563183767965,1.0400670653233874,0.2491202906381863,1.0403120762413007,0.2812108769321478,2.645993574512346,0.6582083660506874,0.49653591175020895,1.4038634515627386,0.06770601565987498,2.1727025597830543,0.2289760215688655,1.6291495166843233,1.9618791931927844
GC>CG,0.014857293251108971,0.04013160754091738,0.019183827997195053,0.06219520691983486,0.015118438250715674,0.030453144730258574,0.011086915448220136,0.01433246576070154,0.007206756754093007,0.038357204090490614,0.01653062004826029,0.055382763342423896,0.007027899628464899,0.03830331444083275,0.006116342305621755,0.015072393759617712,0.015972710248452,0.0032603888944125517,0.007377067390304884,0.01257973281205115,0.03555458763450062,0.15501911718309996,0.028237816675833704,0.0060814727941244555,0.003723329773395753,0.016508920563160633,0.02450173497716039,0.0007472182457609758,0.004291005185159697,0.07815900811498618,0.0014405496060272706,0.05148608498285477,0.05554597679884584,0.008615436932394202,0.0952948705241094,0.02375945922441823,0.018271721592005394,0.010298065747109087,0.013964819703466318,0.039131728400782724,0.001244310291658861,0.018151859082619848,0.002160650977099919,0.012990553556463079,0.010978684462888775,0.021611587794222745,0.004925855395240643,0.01846626899108027,0.03195113918604456,0.029457483553412857,0.001961676425817043,0.017001672525058315,0.0236765262170944,0.024401161484625292,0.07690086938378397,0.021948515057619442,0.011049718996989305,0.009304157937727594,0.002864816234694611,0.04213133108591113,0.022626177963602716,0.017628005706832046,0.01053596262063647,0.0234653164211208,0.001367893565524574,0.01756377426755696,0.004971487519618882,0.004994555803159707,0.05730347077246709,0.006580662035145991,0.018511170151293957,0.013444471789880313,0.016980988544828955,0.0188877523787778,0.05314205867285713,0.001124945507843424,0.014225381850766952,0.02953390934908266,0.02597709504727041,0.028971624055447693,0.024975861326628122,0.1049987952905009,0.02608940399366561,0.004087001685534569,0.0033982054782448995,0.01953014136322836,0.006695537407783809,0.02190871217554507,0.04214710483430632,0.017864092845044796,0.11924160890515478,0.024312275402044305,0.03142979306540933,0.027493314662148497,0.0037758836449751643,0.03505777563136681,0.01446897632871274,0.0054666538940159794,0.0986783462889114
GC>TA,1.3038194872718172,0.594331907997813,2.231044411842967,0.684385272724633,0.18710134350310273,0.41898664783844103,0.0735096814824216,0.4248068417679981,2.9144532405851673,0.2345580582577223,1.537632379806899,1.0495000066122608,2.89937288949268,0.4214830305755706,0.06730317019936156,1.2374438990820307,1.4578219009204756,0.8044448981564631,3.111577834259442,1.3923890617644825,0.1800786405122425,1.198281112952359,1.2077989986470803,0.06691947214097882,0.04657865900537766,3.342646164138133,0.1942458238568462,3.0938434647890474,0.05203062488120759,0.3529960454426312,0.015851558083327524,0.3217350646351034,0.9470071285996584,2.2758860285048446,3.795203918973759,1.0787510874862638,0.5281620614414361,0.11435337375726447,0.14517598067593113,1.5883380124731659,0.18197373101855405,0.11508878173184203,1.7233924797725868,0.1429457988626552,0.5893823508087525,1.5249534018762663,2.8126661937611015,3.680077046601192,0.6075570455512098,1.1858159838678883,3.174470386832047,0.22554892386548062,0.13744153709697984,0.4676789043489179,0.5272023226650575,1.0588568343558615,0.6995208992636387,0.4039092777301087,0.45272611889656333,0.34248490163286704,0.24897453908780148,1.6530377654366444,3.207562773603128,0.9469894124942386,1.246971101808641,0.5708120206625619,0.03747039738699188,4.447746806332424,0.9855865199390241,1.4648139681173205,0.20369370663521605,0.665747326751716,0.28674208459693484,0.9411515588327356,1.4906572387128074,1.7319140519122467,0.5840255396197958,0.3591250871812829,0.18493814361667651,0.47886867277609657,5.903710061483179,1.3677206192283542,0.2870832778230329,1.8697970301375946,0.07220292989059968,0.8377336822236874,1.466923396312167,0.12866784409010054,0.9642247087263466,0.18484062985486588,1.9720955607851542,0.67373665824365,0.33620089282793103,1.7803062147675321,0.05325751556230126,2.5981445045742158,0.15719350774338045,2.3560853044329564,1.8501453666664058
TA>AT,2.3166454980211926,0.9972216459295828,4.090443750571549,2.557145241255205,0.32116885557246755,0.7660478910540992,0.14621668445543728,0.7310861880853826,5.162218543303507,0.3869836096635749,2.6189370068922964,1.910231657611384,5.053875601236809,1.5748341889580664,0.2514723625064529,2.192057147186328,2.5410582375583584,1.4531285821018463,5.4588420333431165,2.6245949728859372,0.7387835520496808,2.4441629947458425,2.7006249299565006,0.2500387085352531,0.15780234820587638,6.103897023543103,0.3981992593236945,5.326512188104734,0.175712338577703,0.718366591169669,0.059227949423702575,0.3939191209862729,1.6553476946130499,4.076164108896,7.057883209682603,1.7785927854204289,0.866521371730564,0.1940534372766691,0.5450884665411109,2.935819003114096,0.33997789925111976,0.20297538377574073,2.985905477449753,0.5341043764191827,1.255592372866107,3.097655111110158,4.9010085781291775,6.712622660100004,1.0000221253831252,2.1026408412206283,5.491886982450322,0.37312137325611683,0.20682093365609566,0.7317484723239985,0.9038503513236894,1.7866053217666558,1.4462000172005172,0.8485745687187078,0.8028652464282411,0.9696373095806256,0.9302714175707367,2.852107536067141,5.7125546273618815,2.1469138512856634,2.168435338662146,1.179513748224254,0.09624212287456961,7.692973597685647,2.102547660400786,2.5333412311323853,0.761083578730739,1.4414684931346655,0.581031239612616,1.5688321661385913,2.8456337864492625,2.9900296780131703,1.1422101545385133,0.5406897723800363,0.24831665402517944,1.4658882130750328,10.68761330595112,2.173977687201184,1.0726613604739124,3.268769599982642,0.19084280130017395,1.871924699392867,2.581482218971736,0.18488841969467207,1.9109880246839885,0.6943043560868621,3.5697520674969985,1.6967627746587841,1.2591973765004023,3.132413537342921,0.17533960998542142,4.800768075350447,0.5879706314327989,4.1652216777876,3.0143745185617807
TA>CG,0.030822188807993128,0.0280853597343603,0.04951438123953555,0.017570843210536303,0.009657563031947623,0.019691167994274634,0.005354763308513083,0.01456423445209157,0.06433891867165209,0.019256734975638946,0.03983668227212268,0.041782649356442214,0.06443076333747091,0.01082111573888997,0.001727935270198074,0.03151401005774132,0.03732334552205069,0.01781051107423872,0.06859670434299077,0.0310302578394929,0.0047621643209608,0.04760658055725834,0.027690873407416383,0.001718084242286281,0.0011663778571210442,0.07412713094784797,0.012306757478624057,0.06801814419615561,0.0013020498241677065,0.024229373575669597,0.00040697141336196434,0.02807426556581098,0.04062187187968831,0.05032550888444829,0.08447581703823441,0.03339594128627482,0.018896315947263098,0.0063235496117943265,0.0037328172165389025,0.046182484903212265,0.004049547204319945,0.00907537421894149,0.03792425766362787,0.0036699770137093,0.013398611973971077,0.034390705671085126,0.06194552692396704,0.08159712565351931,0.025700348223315784,0.03238361092557931,0.06983936318241905,0.011177375084138205,0.01186807866960766,0.020196036183722132,0.03925045189792792,0.03151718329266129,0.015821816286143764,0.01000992172259619,0.01049906479843818,0.017195529977921134,0.006392148931421394,0.04257265671251012,0.07086795605561572,0.021765296719507093,0.027454292581307018,0.0160551696185801,0.002149223503855867,0.09785132737432539,0.02253308880858794,0.033771799355930956,0.0052296130920695925,0.015177103402390507,0.011226753894802665,0.02793531555709531,0.04776130232607837,0.03809166449504591,0.01600088768811308,0.0197834749980287,0.014430949967464825,0.011702372645688072,0.13075154899047634,0.06489023777115434,0.007370549110318086,0.041199931136200386,0.001709635200811767,0.019204220945639887,0.03365748174522871,0.011247047360088018,0.029603923403604605,0.004753295581550704,0.06384383718564308,0.015794992788515854,0.008637933383237656,0.048009304109260395,0.0013240223535197111,0.05774214615770749,0.004037099953696267,0.05199786640552699,0.07922318062516323
TA>CT,0.7019117941770988,0.3921524155768968,1.149841372061027,0.2603636390846342,0.12797835888503908,0.2709406954452878,0.05981485888328143,0.24292474320774105,1.4271161266998147,0.2124003332257575,0.8054844930915069,0.6305799115977923,1.4452373670469212,0.16034660596390402,0.025604435123619176,0.6379657898214043,0.7497972945333735,0.39234067886996477,1.5444912523421144,0.6906572437896947,0.20700216611899613,1.4176230475887643,0.5602204017396137,0.02545846321748432,0.020556549486358502,1.6266031349854382,0.1432171382728702,1.5234874935682763,0.024370274120919758,0.525235867503872,0.006030476563742771,0.3097224335420117,0.5954928855856881,1.1203670879367609,2.4602292931951264,0.6012655123937823,0.30997806244912357,0.08108635166808811,0.06079864984574836,0.8412609592307136,0.08812532593437016,0.09938663385413725,0.8554593871221132,0.054381486374730836,0.2768373640881287,0.724677444110541,1.3958892146751734,1.7967015728507334,0.38193575064650803,0.7041591179340269,1.5617137053491819,0.15753683304856064,0.13313186163639695,0.3010094074746611,0.4518510833718952,0.5831139782092382,0.3310174931842317,0.19586293260858834,0.22778022836505216,0.20984625320432898,0.09471845701507642,0.8537939912011583,1.579446108557107,0.4376102489259794,0.6136774738465839,0.29044542236573756,0.02557499376768727,2.208562576876603,0.8015121431255362,0.7437939204665971,0.07749207475936075,0.3114174510044434,0.16708090988078053,0.5222354256148529,0.8186108604743934,0.8553058951681367,0.2987746127210967,0.2600941131232916,0.16693415348458057,0.20015226943009812,2.8780387659470046,1.0596030996376558,0.10921632874532132,0.9302664567354664,0.03525298402166385,0.388639698232471,0.7300127696830054,0.12364844004959029,0.5908989715266477,0.07801498512532887,1.5828869662002627,0.30192555707549334,0.13422968779788447,0.9310816181169653,0.02157571220304087,1.433710690147972,0.06112707262882648,1.1541449708869034,1.1713575980132944
TA>GC,0.01052604263629021,0.015036459166398987,0.02182420177285265,0.07641922285217377,0.005865842537471759,0.013763067218484842,0.0047735151799201195,0.0065997628272736865,0.019907768195840853,0.013103501260136275,0.010460770263414972,0.027049556179865847,0.015763340551220605,0.047063265277077014,0.007515147048163053,0.01228668350602875,0.012593576139409535,0.007002299088962936,0.018227430915813927,0.017735973303960484,0.021845055832972596,0.03532525510631526,0.03819303685918981,0.0074723028950228745,0.004310778744577848,0.032607593767663305,0.01154593433056446,0.012947392184784695,0.004768212116232896,0.01924105382402677,0.001770002654939337,0.012460018893498083,0.023542713234468,0.017841067721174924,0.03605886896001226,0.009384113685995822,0.006743606382875208,0.0038591343610106547,0.01628036618898307,0.02746777437018043,0.002184928664473908,0.006779876867822748,0.008118150536872586,0.015961487329465847,0.015316242238343089,0.03157207246810318,0.014719107753250374,0.035433384269620435,0.011593726112789252,0.012904045122773586,0.01470182193496895,0.00584842358247771,0.007144412532822834,0.007319358220894447,0.027443495116032324,0.010101463883598661,0.015829849888476747,0.010648221758670348,0.003573343990959245,0.029951623886487505,0.027800774717610513,0.013003362240382631,0.023440547046089263,0.03151703507011587,0.006359601145020457,0.015797479200117044,0.003013686949293364,0.02025302229444851,0.021605231538818815,0.008006451905250966,0.022744666463921724,0.018537884363983903,0.010269075212668692,0.007876036643701194,0.03445214576196328,0.007652996880808421,0.012431930732405129,0.008483221670326849,0.006695293057697541,0.03622145370954155,0.0526320022837202,0.026733619695498513,0.032056038987732634,0.010318789910812446,0.003808880160671762,0.026424766749532737,0.01030180962154261,0.006394924952503893,0.023780193009976552,0.020736040561988963,0.030015372867167614,0.03145608493369821,0.03761993692484114,0.01911751453491439,0.004685071497343717,0.026192257490050726,0.017569026608980888,0.015667556391578824,0.034597385198485764
TA>GG,0.20215063611261447,0.09551458157809772,0.32435697431609306,0.07335129784715949,0.030895734229883343,0.06605631391459438,0.014584292746546396,0.06026545139461226,0.36412632003510864,0.05192028884411981,0.20658993040002957,0.15546141094220242,0.3761879072894383,0.04517386411631844,0.007213444064477674,0.16379643065822422,0.18949438871398513,0.10025046589304809,0.40214158264224226,0.18524174734922624,0.12108301152239101,0.6903048714856956,0.1458273869944903,0.007172319932083999,0.006531759323256903,0.4159679230351206,0.034385347994963476,0.38792577779542653,0.008292633621203947,0.24705359721214676,0.001698944154193597,0.07388764997277524,0.14716934783012858,0.29001564223881093,0.9179917252305917,0.1507779561246113,0.07647169961261943,0.01947252883618513,0.019652309486233765,0.21192705728575875,0.02257588199510584,0.023716084394086488,0.2215828178783816,0.015320697692151521,0.0717235809389386,0.18694076486674505,0.3623071702484254,0.4619750405466907,0.0932378768771397,0.21668302142918383,0.39779523187775084,0.04061180035432942,0.03399910738049134,0.07404379392291179,0.11290107627979207,0.14860285525983158,0.08552452645113358,0.050398015038027336,0.059319090204469606,0.05471297133692565,0.026684685221648043,0.2155418224115307,0.4080527952276221,0.11407152219884194,0.15676091758822394,0.07400634752761256,0.006619147589479379,0.5720231401921084,0.36359762225462045,0.1951008202063482,0.021831559416100044,0.08080705694617223,0.04154242889930934,0.13447287084359685,0.20857125844958121,0.219191885896897,0.07589136888196535,0.06277737070672378,0.04093639490650758,0.05424668248184336,0.7355137325309404,0.3277101772865545,0.030769117714502487,0.2428491042862533,0.010898212480618261,0.10115758581386755,0.18686875428179445,0.030343130624558047,0.18602547456843033,0.02546634638106177,0.6267443901188045,0.07962594857253733,0.04068356608520301,0.23556440384599803,0.005921807262117594,0.4470624699610044,0.01782171451082414,0.29443707612579534,0.2855706777182234
