Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,cancer.type
Stomach-AdenoCA::MSI-H.S.10,fitms_0.030,66.4583497673502,0.33396155661985,1,1,1,2.66603844338015,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.11,fitms_0.030,9.739187178554,0.04869593589277,1,1,1,2.95130406410723,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.12,fitms_0.030,114.723654311187,0.366529247000596,0.4,0.666666666666667,0.5,1.70013741966607,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.13,fitms_0.030,10.6396944768975,0.0865015811129878,0.75,1,0.857142857142857,2.66349841888701,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.14,fitms_0.030,75.8118036692501,0.479821542210444,0.5,1,0.666666666666667,2.02017845778956,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.15,fitms_0.030,5.51755069149924,0.0586973477819068,1,1,1,2.94130265221809,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.16,fitms_0.030,0.703215184520701,0.00481654235973083,1,1,1,2.99518345764027,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.17,fitms_0.030,39.008841025145,0.113728399490219,0.8,1,0.888888888888889,2.68627160050978,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.18,fitms_0.030,45.6837393532467,0.270317984338738,1,1,1,2.72968201566126,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.19,fitms_0.030,46.2806947613849,0.340299226186654,0.75,0.75,0.75,2.15970077381335,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.20,fitms_0.030,75.9073208462297,0.311095577238646,1,0.8,0.888888888888889,2.48890442276135,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.21,fitms_0.030,2.16088017317417,0.0280633788723918,1,1,1,2.97193662112761,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.22,fitms_0.030,50.4931876131374,0.542937501216531,1,0.75,0.857142857142857,2.20706249878347,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.23,fitms_0.030,23.1992138817901,0.126082684140164,1,1,1,2.87391731585984,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.24,fitms_0.030,19.4308223686071,0.134005671507635,1,1,1,2.86599432849236,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.25,fitms_0.030,4.21910197630839,0.0496364938389223,0.5,1,0.666666666666667,2.45036350616108,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.26,fitms_0.030,39.8782161288658,0.258949455382245,0.8,1,0.888888888888889,2.54105054461775,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.27,fitms_0.030,69.9325765986471,0.255228381746887,0.666666666666667,1,0.8,2.41143828491978,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.28,fitms_0.030,22.854822787984,0.139358675536488,0.5,1,0.666666666666667,2.36064132446351,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.29,fitms_0.030,42.0286449520335,0.170156457295682,0.75,1,0.857142857142857,2.57984354270432,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.30,fitms_0.030,43.366143873834,0.165519633106237,0.8,1,0.888888888888889,2.63448036689376,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.31,fitms_0.030,60.3055123831743,0.202367491218706,0.833333333333333,1,0.909090909090909,2.63096584211463,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.32,fitms_0.030,8.12219036938001,0.0338424598724167,0.5,1,0.666666666666667,2.46615754012758,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.33,fitms_0.030,1.6868964023418,0.0118795521291676,1,1,1,2.98812044787083,Stomach-AdenoCA
Stomach-AdenoCA::MSI-H.S.34,fitms_0.030,29.9036207709828,0.153351901389655,1,1,1,2.84664809861034,Stomach-AdenoCA
Breast-AdenoCA::S.1,fitms_0.050,7.0798674520618,0.0471991163470787,1,1,1,2.95280088365292,Breast-AdenoCA
Breast-AdenoCA::S.2,fitms_0.050,15.205660516482,0.178890123723318,0.75,1,0.857142857142857,2.57110987627668,Breast-AdenoCA
Breast-AdenoCA::S.3,fitms_0.050,42.9638261651753,0.205568546244858,0.8,1,0.888888888888889,2.59443145375514,Breast-AdenoCA
Breast-AdenoCA::S.4,fitms_0.050,6.5479648474743,0.0532354865648317,1,1,1,2.94676451343517,Breast-AdenoCA
Breast-AdenoCA::S.5,fitms_0.050,19.5886775703202,0.135094328071174,1,1,1,2.86490567192883,Breast-AdenoCA
Breast-AdenoCA::S.6,fitms_0.050,27.2257804662775,0.207830385238759,1,1,1,2.79216961476124,Breast-AdenoCA
Breast-AdenoCA::S.7,fitms_0.050,13.0243193680525,0.13155878149548,1,1,1,2.86844121850452,Breast-AdenoCA
Breast-AdenoCA::S.8,fitms_0.050,30.8264115531033,0.32110845367816,1,1,1,2.67889154632184,Breast-AdenoCA
Breast-AdenoCA::S.9,fitms_0.050,26.4379101435159,0.203368539565507,0.8,1,0.888888888888889,2.59663146043449,Breast-AdenoCA
Breast-AdenoCA::S.10,fitms_0.050,18.8290310829948,0.110111292883011,1,1,1,2.88988870711699,Breast-AdenoCA
Breast-AdenoCA::S.11,fitms_0.050,17.3268810337309,0.118677267354321,1,1,1,2.88132273264568,Breast-AdenoCA
Breast-AdenoCA::S.12,fitms_0.050,41.7381488225011,0.323551541259698,0.8,1,0.888888888888889,2.4764484587403,Breast-AdenoCA
Breast-AdenoCA::S.13,fitms_0.050,7.3556270641212,0.0459726691507575,1,1,1,2.95402733084924,Breast-AdenoCA
Breast-AdenoCA::S.14,fitms_0.050,18.6540267229157,0.155450222690964,1,1,1,2.84454977730904,Breast-AdenoCA
Breast-AdenoCA::S.15,fitms_0.050,29.4049813222723,0.141370102510925,1,1,1,2.85862989748908,Breast-AdenoCA
Breast-AdenoCA::S.16,fitms_0.050,15.6721266432797,0.164969754139786,1,1,1,2.83503024586021,Breast-AdenoCA
Breast-AdenoCA::S.17,fitms_0.050,12.3982189765668,0.09183865908568,1,1,1,2.90816134091432,Breast-AdenoCA
Breast-AdenoCA::S.18,fitms_0.050,35.6319503205958,0.171307453464403,0.75,1,0.857142857142857,2.5786925465356,Breast-AdenoCA
Breast-AdenoCA::S.19,fitms_0.050,18.5518342800856,0.314437869153993,1,1,1,2.68556213084601,Breast-AdenoCA
Breast-AdenoCA::S.20,fitms_0.050,4.3394990906724,0.0413285627683086,1,1,1,2.95867143723169,Breast-AdenoCA
Breast-AdenoCA::S.21,fitms_0.050,28.0429989300877,0.178617827580176,0.8,1,0.888888888888889,2.62138217241982,Breast-AdenoCA
Breast-AdenoCA::S.22,fitms_0.050,12.8782109939292,0.103025687951434,1,1,1,2.89697431204857,Breast-AdenoCA
Breast-AdenoCA::S.23,fitms_0.050,43.2398045934441,0.245680707917296,1,1,1,2.7543192920827,Breast-AdenoCA
Breast-AdenoCA::S.24,fitms_0.050,16.9762777455838,0.154329797687125,1,1,1,2.84567020231287,Breast-AdenoCA
Breast-AdenoCA::S.25,fitms_0.050,58.4700110344384,0.420647561398837,0.75,1,0.857142857142857,2.32935243860116,Breast-AdenoCA
Breast-AdenoCA::S.26,fitms_0.050,25.4929356529711,0.194602562236421,0.75,1,0.857142857142857,2.55539743776358,Breast-AdenoCA
Breast-AdenoCA::S.27,fitms_0.050,14.3741461175272,0.145193395126537,1,1,1,2.85480660487346,Breast-AdenoCA
Breast-AdenoCA::S.28,fitms_0.050,27.0691369908747,0.214834420562498,1,1,1,2.7851655794375,Breast-AdenoCA
Breast-AdenoCA::S.29,fitms_0.050,19.3105663512682,0.132264153090878,1,1,1,2.86773584690912,Breast-AdenoCA
Breast-AdenoCA::S.30,fitms_0.050,34.4813519999203,0.420504292681955,1,1,1,2.57949570731805,Breast-AdenoCA
Breast-AdenoCA::S.31,fitms_0.050,76.6818182403354,0.426010101335197,0.6,1,0.75,2.1739898986648,Breast-AdenoCA
Breast-AdenoCA::S.32,fitms_0.050,14.9947737829226,0.178509211701459,0.75,1,0.857142857142857,2.57149078829854,Breast-AdenoCA
Breast-AdenoCA::S.33,fitms_0.050,4.8200048737475,0.0688572124821072,1,1,1,2.93114278751789,Breast-AdenoCA
Breast-AdenoCA::S.34,fitms_0.050,32.622671885433,0.173524850454431,0.8,1,0.888888888888889,2.62647514954557,Breast-AdenoCA
Breast-AdenoCA::S.35,fitms_0.050,36.7020246344644,0.273895706227346,0.8,1,0.888888888888889,2.52610429377265,Breast-AdenoCA
Breast-AdenoCA::S.36,fitms_0.050,29.8532547959773,0.120376027403134,1,1,1,2.87962397259687,Breast-AdenoCA
Breast-AdenoCA::S.37,fitms_0.050,22.4611292939831,0.141264964113101,1,1,1,2.8587350358869,Breast-AdenoCA
Breast-AdenoCA::S.38,fitms_0.050,13.6463874518116,0.0897788648145501,1,1,1,2.91022113518545,Breast-AdenoCA
Breast-AdenoCA::S.39,fitms_0.050,27.4571184822886,0.135926329120241,0.666666666666667,1,0.8,2.53074033754643,Breast-AdenoCA
Breast-AdenoCA::S.40,fitms_0.050,7.2159932949643,0.107701392462154,0.666666666666667,1,0.8,2.55896527420451,Breast-AdenoCA
Breast-AdenoCA::S.41,fitms_0.050,26.7884412505017,0.48706256819094,1,1,1,2.51293743180906,Breast-AdenoCA
Breast-AdenoCA::S.42,fitms_0.050,60.7771547927056,0.323282738259072,0.8,1,0.888888888888889,2.47671726174093,Breast-AdenoCA
Breast-AdenoCA::S.43,fitms_0.050,14.0076541905359,0.150619937532644,1,1,1,2.84938006246736,Breast-AdenoCA
Breast-AdenoCA::S.44,fitms_0.050,24.1505604718593,0.262506092085427,0.8,1,0.888888888888889,2.53749390791457,Breast-AdenoCA
Breast-AdenoCA::S.45,fitms_0.050,20.3663945466045,0.113146636370025,1,1,1,2.88685336362997,Breast-AdenoCA
Breast-AdenoCA::S.46,fitms_0.050,20.5255041256567,0.199276739084046,0.8,1,0.888888888888889,2.60072326091595,Breast-AdenoCA
Breast-AdenoCA::S.47,fitms_0.050,17.9258284794681,0.245559294239289,0.75,1,0.857142857142857,2.50444070576071,Breast-AdenoCA
Breast-AdenoCA::S.48,fitms_0.050,43.5403835138957,0.28090570008965,0.8,1,0.888888888888889,2.51909429991035,Breast-AdenoCA
Breast-AdenoCA::S.49,fitms_0.050,41.9052093074029,0.275692166496072,0.8,1,0.888888888888889,2.52430783350393,Breast-AdenoCA
Breast-AdenoCA::S.50,fitms_0.050,9.486625738136,0.09486625738136,1,1,1,2.90513374261864,Breast-AdenoCA
Breast-AdenoCA::S.51,fitms_0.050,44.5206845879907,0.383799005068885,1,1,1,2.61620099493111,Breast-AdenoCA
Breast-AdenoCA::S.52,fitms_0.050,6.73171966508368,0.059050172500734,1,1,1,2.94094982749927,Breast-AdenoCA
Breast-AdenoCA::S.53,fitms_0.050,17.3324420120872,0.144437016767393,1,1,1,2.85556298323261,Breast-AdenoCA
Breast-AdenoCA::S.54,fitms_0.050,45.3093689455559,0.190375499771243,0.8,1,0.888888888888889,2.60962450022876,Breast-AdenoCA
Breast-AdenoCA::S.55,fitms_0.050,26.461714502718,0.245015875025167,0.8,1,0.888888888888889,2.55498412497483,Breast-AdenoCA
Breast-AdenoCA::S.56,fitms_0.050,27.7035066447118,0.196478770529871,0.75,1,0.857142857142857,2.55352122947013,Breast-AdenoCA
Breast-AdenoCA::S.57,fitms_0.050,38.1502701437147,0.428654720715896,0.6,1,0.75,2.1713452792841,Breast-AdenoCA
Breast-AdenoCA::S.58,fitms_0.050,28.7469155364423,0.435559326309732,0.8,1,0.888888888888889,2.36444067369027,Breast-AdenoCA
Breast-AdenoCA::S.59,fitms_0.050,10.5409797214207,0.078081331269783,1,1,1,2.92191866873022,Breast-AdenoCA
Breast-AdenoCA::S.60,fitms_0.050,10.6796162724297,0.0752085652988007,1,1,1,2.9247914347012,Breast-AdenoCA
Breast-AdenoCA::S.61,fitms_0.050,57.1416815882571,0.357135509926607,0.6,1,0.75,2.24286449007339,Breast-AdenoCA
Breast-AdenoCA::S.62,fitms_0.050,44.63242823729,0.455432941196837,0.5,1,0.666666666666667,2.04456705880316,Breast-AdenoCA
Breast-AdenoCA::S.63,fitms_0.050,13.5039906734332,0.112533255611943,1,1,1,2.88746674438806,Breast-AdenoCA
Breast-AdenoCA::S.64,fitms_0.050,34.3242876319145,0.182575998042098,1,1,1,2.8174240019579,Breast-AdenoCA
Breast-AdenoCA::S.65,fitms_0.050,36.5312040601132,0.41989889724268,0.75,0.75,0.75,2.08010110275732,Breast-AdenoCA
Breast-AdenoCA::S.66,fitms_0.050,23.7663469902795,0.16855565241333,1,1,1,2.83144434758667,Breast-AdenoCA
Breast-AdenoCA::S.67,fitms_0.050,17.6591616168755,0.32702151142362,0.75,1,0.857142857142857,2.42297848857638,Breast-AdenoCA
Breast-AdenoCA::S.68,fitms_0.050,33.9382530741194,0.372947835979334,0.8,1,0.888888888888889,2.42705216402067,Breast-AdenoCA
Breast-AdenoCA::S.69,fitms_0.050,28.1828166951425,0.145272251005889,1,1,1,2.85472774899411,Breast-AdenoCA
Breast-AdenoCA::S.70,fitms_0.050,28.5225325842746,0.27425512100264,0.6,1,0.75,2.32574487899736,Breast-AdenoCA
Breast-AdenoCA::S.71,fitms_0.050,20.6882348617694,0.255410306935425,1,1,1,2.74458969306458,Breast-AdenoCA
Breast-AdenoCA::S.72,fitms_0.050,20.3179712064364,0.155099016843026,1,1,1,2.84490098315697,Breast-AdenoCA
Breast-AdenoCA::S.73,fitms_0.050,22.6478986039704,0.202213380392593,0.8,1,0.888888888888889,2.59778661960741,Breast-AdenoCA
Breast-AdenoCA::S.74,fitms_0.050,5.9248371768175,0.0538621561528864,1,1,1,2.94613784384711,Breast-AdenoCA
Breast-AdenoCA::S.75,fitms_0.050,36.9230787694723,0.281855563125743,0.8,1,0.888888888888889,2.51814443687426,Breast-AdenoCA
Breast-AdenoCA::S.76,fitms_0.050,17.0461011432105,0.120042965797257,0.8,1,0.888888888888889,2.67995703420274,Breast-AdenoCA
Breast-AdenoCA::S.77,fitms_0.050,36.0271623114636,0.324569029833005,1,1,1,2.67543097016699,Breast-AdenoCA
Breast-AdenoCA::S.78,fitms_0.050,36.2813009115062,0.332855971665194,0.75,0.75,0.75,2.16714402833481,Breast-AdenoCA
Breast-AdenoCA::S.79,fitms_0.050,29.710335110656,0.189237803252586,0.75,1,0.857142857142857,2.56076219674741,Breast-AdenoCA
Breast-AdenoCA::S.80,fitms_0.050,60.0268701027135,0.451329850396342,0.6,1,0.75,2.14867014960366,Breast-AdenoCA
Breast-AdenoCA::S.81,fitms_0.050,17.3206122924591,0.119452498568683,1,1,1,2.88054750143132,Breast-AdenoCA
Breast-AdenoCA::S.82,fitms_0.050,14.5668680934151,0.107902726617889,1,1,1,2.89209727338211,Breast-AdenoCA
Breast-AdenoCA::S.83,fitms_0.050,25.9470068135319,0.199592360104092,1,1,1,2.80040763989591,Breast-AdenoCA
Breast-AdenoCA::S.84,fitms_0.050,20.8618811439943,0.104833573587911,1,1,1,2.89516642641209,Breast-AdenoCA
Breast-AdenoCA::S.85,fitms_0.050,43.9472304450191,0.535941834695355,0.666666666666667,0.666666666666667,0.666666666666667,1.79739149863798,Breast-AdenoCA
Breast-AdenoCA::S.86,fitms_0.050,36.9570150556974,0.31056315172855,0.8,1,0.888888888888889,2.48943684827145,Breast-AdenoCA
Breast-AdenoCA::S.87,fitms_0.050,23.8196886110849,0.175144769199153,1,1,1,2.82485523080085,Breast-AdenoCA
Breast-AdenoCA::S.88,fitms_0.050,19.4244833516836,0.179856327330404,1,1,1,2.8201436726696,Breast-AdenoCA
Breast-AdenoCA::S.89,fitms_0.050,7.4399582125478,0.0751510930560384,1,1,1,2.92484890694396,Breast-AdenoCA
Breast-AdenoCA::S.90,fitms_0.050,23.5783747544657,0.130267263836827,1,1,1,2.86973273616317,Breast-AdenoCA
Breast-AdenoCA::S.91,fitms_0.050,27.3374743992274,0.167714566866426,1,1,1,2.83228543313357,Breast-AdenoCA
Breast-AdenoCA::S.92,fitms_0.050,38.0433224301995,0.327959676122409,0.8,1,0.888888888888889,2.47204032387759,Breast-AdenoCA
Breast-AdenoCA::S.93,fitms_0.050,13.622993435491,0.103204495723417,1,1,1,2.89679550427658,Breast-AdenoCA
Breast-AdenoCA::S.94,fitms_0.050,35.770791058339,0.259208630857529,1,1,1,2.74079136914247,Breast-AdenoCA
Breast-AdenoCA::S.95,fitms_0.050,23.2280216396716,0.185824173117373,1,1,1,2.81417582688263,Breast-AdenoCA
Breast-AdenoCA::S.96,fitms_0.050,24.4647946999737,0.179888196323336,0.8,1,0.888888888888889,2.62011180367666,Breast-AdenoCA
Breast-AdenoCA::S.97,fitms_0.050,13.5347588039953,0.100257472622187,0.75,1,0.857142857142857,2.64974252737781,Breast-AdenoCA
Breast-AdenoCA::S.98,fitms_0.050,4.7090366304718,0.0506348024781914,1,1,1,2.94936519752181,Breast-AdenoCA
Breast-AdenoCA::S.99,fitms_0.050,38.6440670337876,0.324740059107459,0.8,1,0.888888888888889,2.47525994089254,Breast-AdenoCA
Breast-AdenoCA::S.100,fitms_0.050,17.0509451261424,0.145734573727713,1,1,1,2.85426542627229,Breast-AdenoCA
ColoRect-AdenoCA::S.1,fitms_0.050,27.4677812310704,0.230821691017398,0.5,0.666666666666667,0.571428571428571,1.93584497564927,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,fitms_0.050,3.72239385481297,0.0341504023377337,1,1,1,2.96584959766227,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,fitms_0.050,32.9689245247741,0.242418562682162,0.5,0.666666666666667,0.571428571428571,1.9242481039845,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,fitms_0.050,12.4593943058723,0.116442937438059,1,1,1,2.88355706256194,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,fitms_0.050,8.56994660013105,0.114265954668414,1,1,1,2.88573404533159,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,fitms_0.050,45.6727832343239,0.175664550901246,0.6,1,0.75,2.42433544909875,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,fitms_0.050,22.502472323612,0.149022995520609,0.75,1,0.857142857142857,2.60097700447939,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,fitms_0.050,18.264383166194,0.139422772261023,0.8,1,0.888888888888889,2.66057722773898,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,fitms_0.050,8.75424693617929,0.1108132523567,1,0.75,0.857142857142857,2.6391867476433,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,fitms_0.050,59.669370255072,0.152607085051335,0.25,1,0.4,2.09739291494866,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,fitms_0.050,49.402760943784,0.137996538949117,0.2,1,0.333333333333333,2.06200346105088,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,fitms_0.050,12.0900412612952,0.109909466011774,1,1,1,2.89009053398823,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,fitms_0.050,14.4275164032332,0.108477566941603,0.75,1,0.857142857142857,2.6415224330584,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,fitms_0.050,8.51231467294236,0.189162548287608,1,0.75,0.857142857142857,2.56083745171239,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,fitms_0.050,42.6569054221528,0.20312812105787,0.666666666666667,1,0.8,2.4635385456088,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,fitms_0.050,82.3798464712192,0.25987333271678,0.8,0.8,0.8,2.34012666728322,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,fitms_0.050,5.41502498702846,0.0784786230004124,1,1,1,2.92152137699959,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,fitms_0.050,30.5071993672022,0.187160732314124,0.8,1,0.888888888888889,2.61283926768588,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,fitms_0.050,6.12016258822869,0.0680018065358743,1,1,1,2.93199819346413,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,fitms_0.050,9.540414311331,0.0963678213265758,0.75,1,0.857142857142857,2.65363217867342,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,fitms_0.050,13.7530183356808,0.147881917587966,0.75,1,0.857142857142857,2.60211808241203,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,fitms_0.050,30.6671569991489,0.0982921698690669,0.4,1,0.571428571428571,2.30170783013093,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,fitms_0.050,16.1467194583408,0.124205534294929,0.75,1,0.857142857142857,2.62579446570507,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,fitms_0.050,3.6731377097956,0.0503169549287068,1,1,1,2.94968304507129,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,fitms_0.050,27.2819539061678,0.138487075665826,0.5,1,0.666666666666667,2.36151292433417,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,fitms_0.050,1.6531075536424,0.0590395554872286,1,1,1,2.94096044451277,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,fitms_0.050,45.7039955963284,0.196999981018657,0.75,1,0.857142857142857,2.55300001898134,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,fitms_0.050,18.6318011990571,0.124212007993714,0.5,1,0.666666666666667,2.37578799200629,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,fitms_0.050,19.1606825351527,0.0801702198123544,0.75,1,0.857142857142857,2.66982978018765,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,fitms_0.050,14.0492883275022,0.113300712318566,1,1,1,2.88669928768143,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,fitms_0.050,4.4171925122188,0.0387473027387614,1,1,1,2.96125269726124,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,fitms_0.050,0.445150893025869,0.0278219308141168,1,1,1,2.97217806918588,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,fitms_0.050,20.8289485825098,0.182710075285174,1,1,1,2.81728992471483,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,fitms_0.050,5.23110459949081,0.0411897999959906,1,1,1,2.95881020000401,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,fitms_0.050,12.5567127453454,0.0418557091511513,0.75,1,0.857142857142857,2.70814429084885,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.1,fitms_0.050,438.260162293737,0.248870052409845,1,1,1,2.75112994759015,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.2,fitms_0.050,634.622743584446,0.417514962884504,1,1,1,2.5824850371155,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.3,fitms_0.050,13.055498929882,0.06527749464941,1,1,1,2.93472250535059,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.4,fitms_0.050,11.6547491293099,0.00776465631532975,1,1,1,2.99223534368467,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.5,fitms_0.050,3383.17430006644,0.773473776878473,1,1,1,2.22652622312153,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.6,fitms_0.050,601.48051175256,0.203891698899173,0.5,1,0.666666666666667,2.29610830110083,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.7,fitms_0.050,588.89150529824,0.349905826083327,0.5,1,0.666666666666667,2.15009417391667,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.8,fitms_0.050,6.52305006663801,0.0126661166342486,1,1,1,2.98733388336575,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.9,fitms_0.050,2918.29506112273,0.611930186857356,0.5,1,0.666666666666667,1.88806981314264,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.10,fitms_0.050,470.180398774847,0.153804513828867,1,1,1,2.84619548617113,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.11,fitms_0.050,180.520912846332,0.090850987844153,1,1,1,2.90914901215585,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.12,fitms_0.050,21.869799314889,0.0428819594409588,1,1,1,2.95711804055904,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.13,fitms_0.050,1664.34959879452,1.17538813474189,1,1,1,1.82461186525811,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.14,fitms_0.050,22.77361692503,0.022153323857033,1,1,1,2.97784667614297,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.15,fitms_0.050,124.840421328818,0.162977051343105,1,0.5,0.666666666666667,2.33702294865689,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.16,fitms_0.050,29.1960953121402,0.00762698414632711,1,1,1,2.99237301585367,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.17,fitms_0.050,147.344038083784,0.228795090192211,1,0.5,0.666666666666667,2.27120490980779,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.18,fitms_0.050,37.41977838053,0.019715373224726,1,1,1,2.98028462677527,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.19,fitms_0.050,228.59985812458,0.0537629017226199,0.5,1,0.666666666666667,2.44623709827738,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.20,fitms_0.050,176.5885683104,0.0735173057079102,1,1,1,2.92648269429209,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.21,fitms_0.050,243.27187395454,0.102603067884665,0.5,1,0.666666666666667,2.39739693211534,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.22,fitms_0.050,6.921771524626,0.0562745652408618,1,1,1,2.94372543475914,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.23,fitms_0.050,66.4241166525499,0.0244836404911721,1,1,1,2.97551635950883,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.24,fitms_0.050,21.245120162559,0.0470024782357499,1,1,1,2.95299752176425,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.25,fitms_0.050,11.23204046611,0.0177161521547476,1,1,1,2.98228384784525,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.26,fitms_0.050,33.3956071184409,0.0178681686026971,1,1,1,2.9821318313973,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.27,fitms_0.050,16.5611758527398,0.00534748978131733,1,1,1,2.99465251021868,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.28,fitms_0.050,97.043596231449,0.192165537091978,0.5,1,0.666666666666667,2.30783446290802,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.29,fitms_0.050,259.50995041407,0.215360954700473,1,1,1,2.78463904529953,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.30,fitms_0.050,189.37571072922,0.164103735467262,1,1,1,2.83589626453274,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.1,fitms_0.050,137.081557278257,0.317318419625594,0.714285714285714,1,0.833333333333333,2.39696729466012,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.2,fitms_0.050,63.7172972448347,0.225149460229098,0.6,1,0.75,2.3748505397709,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.3,fitms_0.050,20.8840935425868,0.163156980801459,0.8,1,0.888888888888889,2.63684301919854,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.4,fitms_0.050,103.757466399712,0.513650823760951,0.714285714285714,0.833333333333333,0.769230769230769,2.0339682238581,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.5,fitms_0.050,15.6859843919855,0.174288715466506,0.75,1,0.857142857142857,2.57571128453349,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.6,fitms_0.050,27.9882301343691,0.215294077956685,0.75,0.75,0.75,2.28470592204331,ColoRect-AdenoCA
