Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66
TA>GG,0.36401619790620554,-0.5250217412959067,-0.3994625433973965,-0.1896496462362789,-0.16186908313121642,-0.7228742248774156,-0.9465414219723608,-1.030684176962088,0.9322005587362341,0.011781544910384634,-0.5670885047528661,-0.11168464197291145,1.2633359289636896,0.27930063669908367,-0.16664977331094968,-0.22856044605634968,-0.26685897158789196,-0.7459759996742891,-0.2522778333686087,-2.5570951391252095,0.9025007837508249,-0.3325796732559783,-0.5098858227422954,0.5361825059838475,0.7720083181763766,-0.33514239755838304,0.3610876573570122,-0.4021702632475286,-0.3122635441699719,-0.4812005702652143,-0.03126903895075284,0.505152868092228,-0.9622398831622359,-0.48609012606375307,1.5922001312180338,-0.06348533109859808,-0.27061929216149566,-0.6635168113483403,-0.5113964597992732,-0.0920272623057164,0.39549235119537096,-0.9837735708989612,-0.1760048583105365,-0.07531832609512391,1.6584377413569893,-0.6905851533578593,3.4519499438201056,-0.13585490782165274,-0.6517060219955244,-0.027690288778796743,-0.4541547053797441,-0.17652535481112908,-0.6146168710615767,-0.5983758373949993,-0.3576818685894988,-0.15073513455735965,0.5523599825328529,0.793199950327382,-0.6005169882339177,-0.770458495376882,-0.16421977552810396,2.24090051543438,-0.30704978408241324,0.8244173814493514,-0.1992484834706308,0.09868494905754299
TA>GT,3.3650339836200645,-0.9518886853568103,4.868319596462289,1.332038765654821,-0.5376299819521531,-2.6385366581097434,0.530712511042676,0.12664216808472606,0.23564307118200034,7.810270108332436,-1.008625303436531,0.740460264372648,2.87108562813085,-1.5715532199334943,-0.7124711229657994,1.818384940594382,-0.07366629154889881,-3.441517082573357,0.0572638864159527,0.18411341886435306,-0.3619922768734568,-0.5890604059261699,0.5729747021637577,-0.6954539085926872,1.7502256790770392,-0.9008782173584979,-1.0351852430986557,14.712594972038811,-0.7769823736582537,-1.4388124082567793,2.078593630717303,-0.5781330690631614,-2.154766461023627,-0.2799251888299956,1.2097341055770972,0.7826707391774329,-1.0399780390409434,1.8183623941382119,0.43295916367613296,1.8424114207276994,-3.218260132455697,-0.7901002885669164,0.9238773724350315,1.5951394364112987,1.9312936442219981,16.13174983375307,-1.8968329772987627,-0.49582023415217036,1.2698485697971718,1.8933883537752334,-1.7299025226793487,-0.5284911603621636,-0.6475532405596516,4.078363093200814,0.038444424214498785,0.49368801706887366,2.9703998913522938,-0.9191831736490357,-1.2297843936221056,0.8086823963323315,0.4712180999977863,2.9249523275720666,1.6831502750570144,1.215088565837628,1.255105245173752,10.208384244431876
TC>AA,12.622920218795507,11.305204704408645,13.49886377127758,9.32687728316257,0.7028170621757965,-18.450717622205282,3.631199127811037,9.827746673101476,-2.1307354300581878,-21.354233628436937,5.207991669304157,-5.057180899446399,-86.32887328692269,-27.38761620285773,9.654662179181312,-0.17587594642410043,-28.31550710516371,-0.35455006238355447,-27.75112495973326,1.8054385361613186,1.4855000240594336,5.3804298931683,12.606681603866338,2.0368488201985713,-0.5194034813571227,-12.322673903350712,22.74752886408733,-6.8346412391626075,2.952054847972036,-23.297590298512624,4.074132228478911,-6.002399882923973,42.44230009377101,19.518116773853695,27.462700850805504,-5.361930553859494,27.636568454657713,16.041280064563423,6.705636068455547,-1.3929953093771692,-17.14468398422782,43.046758859538,1.0562514131183405,-5.826222086467391,-1.78423463237543,1.1570203376573147,-17.456324948819237,-10.162636147507275,-3.115950262729264,-2.6274858641664665,-0.545191264417876,-5.749795854406742,34.60013669150802,5.1455590053728955,16.050811755939584,-14.790441925231313,-18.02469507320639,-2.8627104799466707,-56.933315877628246,15.092420580722703,-16.01189992151282,-20.034290606406785,3.4451188486467608,-19.016665756942604,13.325304897731257,-5.757021849749211
TC>AG,0.7152992706296749,-1.631192552633736,-0.22638706147473225,-0.7104500006014044,-0.4374449117438895,-0.7539327510082774,-0.7644438018187201,-0.1485935515801879,1.6701840845462637,-0.11603591193600615,-0.2501150451435381,-0.529399008802662,0.507179395889251,-0.5858745267594615,-0.1634368133997542,-0.3299808846863777,-0.23859450590523434,-0.00954056737932287,0.7839635523786161,-0.1036816045208268,-0.0849390036685549,-1.2173332165471658,0.24335952913252124,-0.39632959898392545,-0.3302096887487733,3.350268346112499,-0.392902882655767,14.338957681297812,-0.3873879811762098,-0.596518722014167,-0.3671926023074843,-0.9374373791956612,2.9044398179620554,-0.17910131863658435,0.6980463463201466,0.7616716818540568,-0.5380067737285376,-0.8410327030368325,0.46416585646764963,-0.46184223987380335,-0.5714501473574716,-0.5184750231509595,-0.06562901796059631,-0.178760839596645,-0.06688454131368488,-0.31274846681406265,-0.6510557471398244,-0.11477643262996469,-0.08943121012869519,-0.10856262483727828,-0.02650246888549488,0.742645711556392,-1.211217248431047,-1.2775031247705024,-0.7083286557027971,-0.28072011619511916,-0.41868304541450646,-0.8290805360935477,-0.5123665729554429,-0.3326047359717524,-0.15123160371253894,-0.21962093080208736,-0.7290260618741586,-0.22490537442192396,-0.18386477261541273,-1.0818036563828903
TC>AT,-0.07759624870174608,-0.9492951433138381,-0.7299262808762761,-1.0550508707493937,-0.7578575715495695,-0.41209050375875234,-0.4254257722512851,1.0816366903538852,-1.3671827099260492,0.060616827266758655,4.0135360713904875,-0.6860062674331943,0.7507019656270981,-2.5712581060175017,0.5064212899037689,-0.5000900871547912,1.019966995510598,0.6134287302826934,0.052204714534406005,1.3582440955043342,0.6338323680737378,-1.6276573208321756,-0.28205831433544715,-1.751744208780223,-0.49789827589434915,-1.2782014714900778,-1.306947678199779,-1.1812586911194178,1.3741314250658978,-2.539035569663527,-1.00354950275515,-1.2733157883373742,5.6557091677149085,2.2209862868847976,0.873417857112218,-0.40380280015719605,-0.13707089844907738,-1.6022989759046606,-0.9135775528682687,-0.5740952471924439,-1.2349966975324782,0.3629156803471594,-0.16282227101457525,-0.288165657736505,0.6653006309966425,-0.8568112371899428,-0.25067353679079485,-0.513896342001833,-0.6818042120712222,-0.16000526547465285,-0.28906829556519803,-0.6708131899239924,2.7435509177469575,-2.0768912147329734,-1.3768821966679043,1.3445754825695326,-0.955436623776464,1.9057312168895169,-1.2603252650179555,-1.5044986511677503,0.42932093303870134,-0.19869887251481044,-1.0467353982643588,0.40607308728212,0.2925773835918142,-1.7194912273924872
TC>CA,10.062675326799368,5.340835333961557,2.537178990593647,-3.6417402075216483,8.394334076663894,6.227482232760437,-3.3751317099172042,4.291205210033658,6.417415088874291,1.8834750631178858,-7.280796717447044,7.660588401588404,-21.908302874899306,-1.8932197255910133,0.7054229100749545,2.2606785526285176,-6.929114485122167,1.226687909895799,-8.55234123687184,-16.198955711897863,-0.6884104895733629,24.445946836916054,-0.34033539909148747,-11.628333284928626,-1.2509684661584701,-1.827074050575118,-5.445742740871614,-10.760457800880086,0.5937564026111701,24.309847470863662,5.171933116968107,8.045900883132418,-17.786549391538095,-4.9224900713132405,-7.769442007197117,0.930925434058921,-8.164374504558651,4.667244770018074,-1.3902963267699966,5.299464327693779,-0.7150072650962684,-8.009902145902757,2.274163313921229,0.9671386619855395,-2.1206635994735548,-2.5925443983865812,-0.23516514851645365,-1.1712530014170826,-3.2822908022292756,0.27440878217065,-0.8396667028657365,2.405718337979474,-0.3421145016170897,-2.3139014407256777,20.179547387524906,-3.976452368026256,11.229727076108095,0.05068517397756622,-14.770963272170498,-7.711914875074925,6.359037619884077,-9.933080355293159,4.718583609117139,1.4072720048288563,-6.05212736521123,10.150931328291122
TC>CG,-0.20569547504366043,-0.06330282201101037,-0.13157633601691016,-0.12563318863286027,-0.07497825494255074,-0.32252927663524317,-0.442998177285075,-0.29645455100453677,-0.37479406840758467,-0.31990265465114875,-0.1896333710830005,-0.08941433363079354,-0.16391616016980512,-0.12579268463572896,-0.024397160809200208,-0.10999802458351539,-0.0470149712698157,-0.2722973904772398,-0.0451823343474851,-0.08964504380726253,-0.017444034927502353,-0.2085286101626121,-0.24598013070050925,-0.08335543526440553,-0.11994727873546789,-0.11031240803530032,-0.34751565045030436,-0.345902697479833,-0.16396190780690262,-0.26508526463315724,-0.41372037546765994,-0.24473548474447473,-0.22625843477835814,-0.13312266649298113,-0.09550654473923165,-0.041940765147001215,-0.10187047944877932,-0.28547949678648216,0.7739205827787732,-0.0784325784104452,-0.26556500392187943,-0.11443841473460349,-0.06418041699599826,-0.0266924526611057,-0.11621166304970548,0.7259108752184904,-0.2586199984865766,-0.02445206344552113,-0.22577983752052694,-0.018612866993494702,-0.16822790035197951,-0.04942415352329049,-0.2768995394998667,0.6588660521363743,-0.1249602260859602,-0.051422380381551384,-0.17043264403989536,0.828606505913656,-0.10769664585237025,-0.18283941945535848,-0.03095685055072191,-0.1813406717816904,0.8137120291743368,-0.05843146173938049,-0.037580392836406844,-0.45915141823640715
TC>CT,-5.065280779082716,-0.7542805061997182,-0.8671447374835903,-0.9312566782703924,-0.778981855090289,-1.1282379087190915,-1.6431084324661516,2.7256825199127332,-0.07423657253346905,-0.9374701943906298,-0.01618885105735668,-0.8094192233405848,-0.5385204338047815,-0.3914411154628835,0.3025554037467807,-0.06526016600190743,-0.34735344242159144,0.23411701476717584,-0.08954152214914997,-7.887124408512959,-0.02861720907861935,-1.9819413646733448,-0.544210762401308,0.956060643526963,-0.803128440472036,-0.5795006044805986,-2.088519050114436,-1.9040341721355363,-1.0429856838668512,-2.0231019740563343,4.439522483810626,-1.1113494166984044,-0.7925507025763273,0.17585212412469808,0.6354451604658996,-0.22450293834357404,-0.44382060785425625,0.2134741932857387,-1.503121067837682,0.3378323827317089,1.518097995076817,6.1057738931486885,-0.6792447306797608,0.2658225936497669,2.967966515951128,1.3456561521640025,-0.5407203393996918,-0.0090375758456148,-1.2023825357221118,-0.18830484535443562,2.0568842258297355,-0.29426498623317165,2.5506037871350102,-0.990502916956306,-1.2219326625341247,-0.3322911496046279,-0.07720871336066537,-1.0810814168822613,0.8340694892421296,-0.08664363791859753,-0.14072883084146992,-0.2913146253284544,-0.2838807403398631,-0.39258283582700704,-0.030251594063500177,-0.9161884916817042
TC>GA,-13.592101847234694,0.9406459700467495,-2.3203707584658506,3.923839566874863,-1.2921729017533106,7.134805758835957,2.812681786549417,3.201750853265102,6.200305154908172,5.066425885884595,0.950951443374735,-0.3509174196191944,-1.4180698017671851,4.660667667371532,3.4205957816217274,1.0167118008555311,-4.333268591070161,0.6145255907380291,-1.1256377792432541,15.899737523195249,-1.5918684536981207,4.78355117077785,-1.5406484245196554,-0.5919945279623082,0.49944531759921673,-3.2913978842100864,1.6481441840385926,-3.405995464941749,-0.5199482013558087,-6.581915089182141,3.72425396802974,3.970814409608404,-5.268312459075096,6.710121224361545,-4.617839631927445,-0.8755051164008818,-1.4805131521172608,-1.8299538735987593,1.23177965182212,1.9248044943711173,-1.334727977760089,-2.795443757250194,-0.3719046882031114,-0.057470219282530266,-0.9116790035086729,0.43222845495765005,-0.15125776580005512,-2.2264901249568325,0.2996735999267983,0.653253875310404,1.7561486949896112,3.3183746889697865,-2.6638798459762034,-3.4125081157455637,-1.197978242543325,5.736430648643271,-0.8744393743125349,-1.2044872722260016,-3.8263437452502362,-0.21721606229909174,-0.6199907447068962,4.5757444145170805,2.289427611902359,-1.9882542061955384,-3.030683092548166,6.115692673688226
TC>GG,-0.10858171305465886,-0.02480575283927798,-0.048253924288090805,-0.05137176486607718,-0.02913359953588952,0.8613465854114803,-0.1933542907230942,-0.12324542714500784,-0.15014531219959443,-0.12711925726229137,-0.06970901720660526,-0.041167168733745374,-0.029554456848542188,-0.0039542788131788536,-0.003160137491128939,-0.04942488249215047,-0.002232485173663954,-0.1188661693324291,-0.0014331295994252711,-0.09386961130317505,-0.0005399094340466582,-0.09650045825941558,0.8951551915124032,-0.002299648537917202,-0.052668746975747006,-0.03971994209370971,-0.14224464950476834,-0.12290250306270888,-0.07235937635678567,-0.10545117694235534,-0.17988170151358568,-0.11176541759593041,0.9418577989178949,-0.04622614283496746,-0.021230508951237625,-0.016096812837214973,-0.031602798376003736,-0.11648656412975518,-0.09861350522063314,-0.03695623336438472,-0.10881029721848745,-0.018568043299896735,-0.028021192454438713,-0.010758006617593345,-0.04781075583403327,-0.11604237622832823,-0.10765777190169798,-0.0006606325250037389,0.9096919500130735,-0.007904394830963208,0.9281643027095016,-0.013528844437829687,-0.10275395632251726,-0.14292894832564818,-0.045846294101866414,-0.015034353868600372,-0.06853412215722944,-0.07619458812570862,-0.003277489642491089,-0.05638098205866013,-0.0039056788122587044,-0.06306365750115828,-0.08322916425689984,-0.01805021759529473,-0.002796134531793706,-0.20502030903355864
TC>GT,-7.226810779051311,-0.7627203647445066,-0.00648212163178782,-0.12334140881970668,-0.25635621633538114,-0.4863822127339209,-0.00520189954367909,-1.450731545206901,-0.29935514398869867,-0.5564970427513144,-0.009563512271687504,-0.31908869176698035,-0.006577777755409274,-0.21723021276241192,-0.1842971745437804,-0.21738623392966866,-0.008861343124950035,-0.19698648270765967,-0.0022667874529557516,-12.355066522510022,-0.0007243345308123896,-1.2784102568737645,-0.3305989250237094,-0.0010833872054275323,-0.027812624108437635,-0.0027881941136344854,-0.004950475173404325,-0.01223327209581902,-0.002136236950506416,-0.6494110036666138,-0.2824099202728061,-1.382060709935508,-0.002750645667504285,-0.3490091497144892,-0.0028636517496447656,-0.00015350982074071107,-0.0007724501931824028,-0.3388261806771269,-0.3853779960611575,-0.32767257564843355,-0.03628433923835499,-1.6534918227917048,-0.04989669736494079,-0.093009991054656,-0.010972627362420913,-0.1645212455235376,-0.04420997538942677,-0.0002182567488439061,-0.0008711856286102381,-0.02738800282696573,-0.0002561505213657781,-0.24805167858890392,-0.049592567643652746,-0.002019822969060012,-0.8494506620859095,-0.11431482972656606,-0.4228925014414377,-0.013800230352610734,-0.004187919171043444,3.1538265003262396,-0.16677287230792737,-0.20925197039461674,-0.3440131324300451,-0.01264054199339262,-0.00016062429014978283,-0.44305587105373606
TG>AA,-2.2935110211658385,-2.456963030827653,0.9470559721597684,-0.8441444572518397,0.2779853592597027,2.6576754487412817,-0.9207164260947724,-4.314701797908976,-3.0474594050348367,-2.49924947197189,0.2756624172456301,-0.3976590279517556,5.0240622991682,-0.5639961655852437,1.9869913319629098,3.7364292577976497,-1.195200874318663,-2.8970950441550656,0.061816852545017675,-0.7082612590385577,-0.3592222799697859,-0.8398581501751452,0.7190153529242465,0.36861757077399093,-1.2044930263494955,-2.060423058669132,1.9249388330070873,5.827824762469588,-0.6516548506819266,-0.8409358219712213,1.7774642331826227,-0.5329390352248988,-4.451508116488089,-0.0930584346592136,2.249009607607052,-0.24395913439846756,-0.09665463581665179,2.9699901567795934,-1.3760490178659555,-0.24142412702257424,0.09087848248667063,-0.8059588959803947,-1.1091764249858287,0.29789563361745264,2.970934268671962,-2.4333709999817374,1.3181294418820775,0.5262274738622676,-1.256818767999841,-0.1545268626881364,-2.3697520052007497,0.4658357195434013,1.3106071284872503,-2.8568033467165925,-1.1516649263384375,0.4448558071116697,-1.8454996400978905,0.9935278896543993,0.8046655957109246,1.0893931614466705,-0.521579300473092,-1.7230661313527267,-0.29579155168107096,1.179122064565327,-0.7313257043439872,-4.339155317614471
TG>AC,-0.2600935311706926,0.7300775961345263,-0.1894342822222107,-0.12361191339417255,-0.0775697059331942,-0.42483143798106027,-0.628261346677065,-0.4515535519092059,-0.5372509266595675,-0.4755544805643833,0.7408610444020924,-0.08738484374970157,-0.14067899909777892,-0.054483087679974326,-0.04965226313458379,1.8406397428162486,-0.0364986656866115,0.5533368278894928,-0.019117493273203265,-0.10138644987110437,-0.007165830086731518,-0.1942349879346955,-0.30176081926628306,-0.027755659747445732,-0.16205839993039212,-0.18261174672948632,-0.39512143584620174,0.3116643140285056,0.7770608159003711,-0.24218229451030315,-0.6260828411652254,-0.2754979453094714,-0.2935410886602442,-0.18174813595865968,-0.09993099314326102,-0.034113094274697144,-0.08840779720214319,2.6435890200431453,-0.3058636980705679,-0.07253164597715155,1.6547777355939735,-0.07361078503710375,-0.11660948297165534,-0.057300028907838065,-0.2026477115430278,-0.4000201736880964,-0.33172068811302297,-0.0077707218927761425,1.659308838445403,-0.02068781383701191,-0.26876399892718666,-0.03249277116287329,-0.2897906595121627,-0.39080070867783523,-0.11117639913337532,-0.03949363746419551,-0.20905835044550378,0.81691529178626,-0.042465217305706446,-0.21594215939159742,-0.014693829144142452,-0.22776809444989776,-0.211661772675413,-0.06320496939144463,-0.01967528369875849,-0.6101879347620907
TG>AT,2.673488383941023,-3.2326430472070955,-0.4295017691244549,-0.28366040021075384,-0.3931436021792156,-0.30483321219066967,-0.3994126113671645,-0.42617368592759564,-0.25975723679400275,-0.27442946773549665,-0.2622463820574194,-0.17608020258522628,-0.2952870134701315,-0.3557496034285911,-0.8226083501331535,-0.48465105467329855,0.5564158459039488,-0.40898080004747883,-0.11347162395772108,-0.6135186313503332,-0.03856644123938174,-0.25930994408857855,-0.1707145790103176,-0.05964711520311246,0.8024156990194928,-1.4277500424866656,-0.4390979960667973,19.36603509962629,-0.19248880580498307,1.4228266535989338,0.5772076543817068,-0.13131683892870877,2.998936791978191,0.7520033761982405,-0.25295118226275826,-0.011066153090534197,-0.12840477363156447,-0.34654499044969345,0.7625731072450641,-0.0494132116367421,0.8276192282514965,-0.3921603097985784,0.5532612644351639,-0.7479988077414482,-0.6339053058190846,-0.2726403402233245,-0.24427308939231868,-0.010925571208151031,0.7924457293669316,-0.09649689419342135,-0.1601740697109043,-0.034289792368984176,-0.3009842472919861,-0.25762217428433026,1.5983674974763493,-0.11987973024004996,-0.09778140178887157,-0.13070574644395605,-0.2096402945597219,-0.21415834818648782,-0.04499403255961588,-0.14264787789064076,-0.10497317923584534,-0.2188653309022267,-0.0461352151254264,0.7393292106491698
TG>CA,1.5937902448705508,-0.521573355278597,-1.4832573287616506,-0.5084711433730162,-0.30388512554916547,-3.360744030566427,-2.0148886129879333,-2.5220602716444738,-3.826579089271629,-3.5809762006344794,4.801645001963528,-0.3742028508230537,-0.10686940504038511,-0.38983532154444506,0.8643891682601492,0.932339212870521,-0.10858115939623222,-2.0596356953634256,-0.0944185178121805,1.4049686547826763,-0.036265319991639594,-1.0589440036661437,0.7737146665913812,-0.169387549927066,-0.1565591655786085,-0.324620743788708,-0.3746150119826832,-1.1306721049727244,2.354080168366832,-0.9723550626471187,-5.446376862357537,8.788739441716736,0.948449785338719,1.303847963392132,-0.7668709918154544,-0.11844511926845663,-0.4329732996912819,18.345664499326215,4.557475786747486,-0.34467740808031533,-2.7114217170543173,-2.052093164317152,0.12841277642153182,-0.12222899266737075,-0.6040922079656468,-2.426304876301005,-1.4747488388968342,-0.04949546717706901,-3.076236868617687,-0.06970626719541659,-2.433717416348997,-0.2210017846344741,1.2655382207971904,0.5402190931017548,0.3553151014043827,-0.1782110792592605,0.257694290870373,-0.9189581174704139,-0.22312504742140193,-0.1682208833832557,-0.12817084625881472,0.5368221675010565,-1.3916518855353113,4.630470334074511,-0.13075812625875774,-2.735676682649806
TG>CC,-0.2384532834877339,-0.14407428141448103,-0.09204856679731527,-0.16349501496017702,-0.09817301239453954,-0.3031740004154314,0.6151725753286496,-0.199275310987318,-0.2560667641960313,0.8018780850861651,-0.12567818533666833,-0.13210154864849455,-0.07343351870150151,-0.04212438931806163,-0.020451119783045004,-0.11887319968080963,-0.020125758524411088,-0.1797448234832899,-0.015094978410988004,-0.24211838614271758,-0.005785339610636954,-0.3079683646188512,-0.24922470777886455,-0.02588345413912089,-0.11989084972778791,-0.1606166962959354,-0.37676459128707207,-0.2763353152913312,-0.1583482751562387,-0.34894166470972376,-0.31512667623454715,-0.29605982335633396,-0.13246516418466528,-0.08041134485031783,-0.04799038058256802,-0.05267200777913919,-0.09954381007183316,0.7291233224577196,-0.21284583132990892,-0.11733033730971049,0.769967521535565,-0.06883025176370973,-0.051037509464336994,-0.04053313205747879,-0.07912522493391248,-0.21092329381664232,-0.24032050255553242,-0.007483924112481893,-0.1396225673741888,-0.025821117051241578,-0.1080487803142423,-0.04720922328560116,-0.2826423137017757,-0.3687607364074457,-0.15434732702111287,-0.05298418207212368,-0.15212495746135998,-0.21827993710928745,-0.035154677502350906,-0.10616794521650383,-0.01784324557547739,-0.11228435643678625,-0.21976511828289247,-0.050237168829521395,-0.013758846149747095,-0.44916914019574417
TG>CT,-1.3113501796228968,-0.20347017251411584,0.7629059807694707,-0.1915279259929094,-0.31902026860819666,-0.17927667571381126,-0.0978018113541297,-0.3091719082249636,-0.05540749099956778,-0.08532923925399502,-0.11399394529401338,-0.17105715932381044,-0.19812504885818225,-0.29118837636200345,-0.5972948037826168,-0.3444085760451515,-0.32700394534860494,-0.1628176838934316,-0.09045485996456969,1.252715824376006,-0.029389471563313948,0.6425199288859351,-0.07843654942246123,-0.055599259305010765,-0.09138999217081441,-0.04320769279783447,-0.20470464901084043,-0.2941806217000845,-0.0847984398164622,0.5517525447375597,-0.13414892601598336,0.7936867784190038,-0.07572829671895799,-0.13158854748154084,-0.10870763764596136,-0.011385463313817578,-0.03735318308850929,0.8304319209587875,-0.1063698979091187,-0.08076897678612369,-0.041077829400535046,0.5263107749012964,0.7103313499802881,-0.5474859325289022,0.6051308378419475,-0.09597594394159162,0.8959940017440259,-0.012835284946935714,-0.035022951942599356,-0.0733547886815793,-0.008788525393516822,-0.061081728804719265,-0.08541852301246133,-0.09942763490159742,-0.39742497780558805,-0.10453870497912622,-0.07620487526747263,-0.058419710406217185,0.8279119714177623,-0.16827904803208882,-0.05826982648029959,0.8127136169145222,-0.08932578464727997,-0.15251292207697717,-0.010605387166489257,-0.09641810240270647
TG>GA,-0.2222170135291588,-1.1304217244011723,-0.0839065587823038,0.44035662795848296,1.4672616274314705,-1.4836874367000026,7.065535447586558,-1.900429664264016,-2.293262062559887,-0.9485382832827034,-0.42281853030658345,2.7530588012653436,-2.411889548245733,-1.5048936163733106,4.265989508574581,1.4371803030467274,-1.0667725262558034,-1.4420593181290524,-0.923565950638301,1.4766337388092152,-0.3544484993253134,-0.5549810831921855,0.9246377909072989,-1.6542432170443018,-0.4965402859014036,0.03818717500684243,10.319098973070371,-2.530336763714458,-0.6662182892562029,-1.3941510729529034,0.9906175096408845,-0.6407816657457954,-1.7813306595351714,-0.1442932086644324,-0.2768903784918211,0.7970561523161538,0.13965776529077878,-0.5300693424432197,0.002342993361788004,-0.1431545799223917,10.635934247736575,2.489467316849759,-0.46881234870190736,1.5733322774152856,-0.9016498139644555,-0.42784383471799803,2.7437722895939416,-0.4834210499932025,-1.4281745201682416,-0.10052130670915999,0.10323650876896617,-0.5046705982354612,0.2944738536022251,3.5297094216319564,-0.9426402749016457,-0.49234961013547957,0.039888777755169635,4.502773268090982,6.818349122148106,-1.8604979280098441,-0.5166690931887247,-1.6009891799479612,0.3979487386938383,1.4173953766811784,-0.6827211868530182,-0.6971896941645386
TG>GC,-0.4623956166707008,0.880401395607066,-0.28905656463294366,-0.11012474309348384,-0.08242271347232978,0.44460453369278086,-0.8354863905644799,-0.7015153582307413,-0.8118106132844345,-0.7299185602617497,-0.4038612893537264,-0.06453225228992393,-0.31566780644167697,-0.2054780987853815,-0.08772928985674275,1.8050628781201419,-0.0985099308485127,-0.6607776505061871,-0.07526442993335883,0.6866794768521065,-0.02861129210599509,0.8527335393811467,-0.3722252645679075,-0.1292814414512964,-0.1977918324673352,-0.11053028950016439,0.5441218814872476,2.182849092694766,-0.2797561241561506,-0.2230936476975694,-0.8875152175736098,-0.28711753211542873,-0.4656803315857717,-0.29729303322510137,-0.1929175420476416,-0.030972334765566545,-0.11802262567966651,-0.4649522311493076,-0.39566672330871966,-0.048406342269956396,-0.4680717649060703,-0.17234145282556437,-0.16521496853684758,-0.06906097647375029,-0.30263060785008566,-0.5699943852234377,-0.4312282013179371,-0.03760037329828426,-0.5239333177788227,-0.019175655242227967,-0.39907295288760913,-0.054488271257565224,-0.35551164661300205,-0.44914829475034057,-0.13231355129642303,-0.05582222073981509,-0.290447859390698,-0.16702970659592536,-0.1756267729979257,0.6110428224072328,-0.04529757633486035,0.6021176717199972,-0.22542071336172562,-0.09601492877791802,-0.061296180534532625,1.2377588143938418
TG>GT,0.07907335714083086,-4.089986191089455,-1.1219973914056796,0.41798689739294237,-0.6547872686832583,-0.3870555478802038,0.9876436634905432,-0.15506853014588806,-1.7556699832565175,1.3423730624775358,-0.9929877101511954,-0.35124304804018336,-0.7016479244124598,-0.5333955593276898,0.6741139277785566,1.9854584163955007,-0.6655212255196037,-1.7803035421401565,0.827078158224848,0.7149909884741339,-0.06547142113034403,0.29744243330982045,0.049956012230763736,-0.11103502434246688,-0.6496224822212415,0.22039323499746466,-1.429967796239108,-6.488948952303199,-0.7216374284538506,-0.30111477302344714,0.7997447338072896,1.2026158388083896,-4.184527114318803,0.027156962372940185,0.22193947953726,0.9721440010483835,-0.47643938391826024,4.591951648206169,6.821722487729197,-0.16199720574097531,2.034261787348639,1.2506056574819917,-0.9257674195734329,-0.1371898195221164,-0.3915764286011354,0.6338587186052957,0.0030591021701580345,2.9817270754061327,-0.1735010049720498,-0.15576433873316048,2.0254112044471624,-0.11366194773943748,0.7746389932920028,-0.07638041343225965,-0.8239072078084073,-0.20743311797032452,-0.6434617988672136,-0.47627548555231203,-0.3214312438954699,-0.1196849082842999,-0.10456723489447972,1.9895190452787483,-0.5242241799620551,-0.4067199405696404,-0.18756427193467864,-0.6789671223579838
