Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,cancer.type
Lung-AdenoCA::S.75,sigest,1.95365617750598e-13,7.55182132781593e-17,1,0.5,0.666666666666667,2.5,0.75,7.55182132781593e-17,0,Lung-AdenoCA
Lung-AdenoCA::S.76,sigest,142.222337499509,1.69312306547034,1,0.2,0.333333333333333,0.50687693452966,0,0.964721982772397,2.70426788078777,Lung-AdenoCA
Lung-AdenoCA::S.77,sigest,64.4917414158344,0.147578355642642,1,0.666666666666667,0.8,2.51908831102403,0.666666666666667,0.104353656031272,0.0422550058889176,Lung-AdenoCA
Lung-AdenoCA::S.78,sigest,5.12377022530984e-14,5.4277226963028e-17,1,0.333333333333333,0.5,2.33333333333333,0.5,4.27165972251363e-17,0,Lung-AdenoCA
Lung-AdenoCA::S.79,sigest,2.33247288333884e-14,4.8092224398739e-17,1,0.5,0.666666666666667,2.5,0.75,4.8092224398739e-17,0,Lung-AdenoCA
Lung-AdenoCA::S.80,sigest,1.29008908643189e-13,5.64343432384904e-17,1,0.5,0.666666666666667,2.5,0.75,5.64343432384904e-17,0,Lung-AdenoCA
Lung-AdenoCA::S.81,sigest,314.064005208068,0.219318439391109,1,0.6,0.75,2.38068156060889,0,0.130672913436228,0.127810850584165,Lung-AdenoCA
Lung-AdenoCA::S.82,sigest,134.808144243972,0.807234396670491,1,0.666666666666667,0.8,1.85943226999618,0.666666666666667,0.566737259063821,2.34368034792225,Lung-AdenoCA
Lung-AdenoCA::S.83,sigest,218,0.0612187587756249,0.5,0.5,0.5,1.93878124122438,0.666666666666667,0.0432881994660678,0.107607752143145,Lung-AdenoCA
Lung-AdenoCA::S.84,sigest,158.025388460745,1.00653113669264,1,0.4,0.571428571428571,1.39346886330736,0,0.501093158550907,1.0720564422723,Lung-AdenoCA
Lung-AdenoCA::S.85,sigest,1103.64703489091,1.0581467256864,1,0.4,0.571428571428571,1.34185327431361,0,0.602825769391951,1.36715176362794,Lung-AdenoCA
Lung-AdenoCA::S.86,sigest,116,0.071078431372549,0.666666666666667,1,0.8,2.59558823529412,1,0.0451855369230064,0.517026195444319,Lung-AdenoCA
Lung-AdenoCA::S.87,sigest,3.29271889332167e-14,1.6513133868213e-17,1,0.5,0.666666666666667,2.5,0.75,1.6513133868213e-17,0,Lung-AdenoCA
Lung-AdenoCA::S.88,sigest,378.776887739456,0.282458529261339,1,0.6,0.75,2.31754147073866,0,0.134102782397372,0.188328718915444,Lung-AdenoCA
Lung-AdenoCA::S.89,sigest,1.50740440758408e-14,4.36928813792487e-17,1,0.5,0.666666666666667,2.5,0.75,4.36928813792487e-17,0,Lung-AdenoCA
Lung-AdenoCA::S.90,sigest,176.408853478319,1.69623897575307,1,0.2,0.333333333333333,0.503761024246931,0,0.975322953295973,2.71899132620923,Lung-AdenoCA
Lung-AdenoCA::S.91,sigest,173.512358449803,0.274111150789578,1,0.4,0.571428571428571,2.12588884921042,0,0.161083278554792,0.136779535024654,Lung-AdenoCA
Lung-AdenoCA::S.92,sigest,552.796843751764,0.59568625404285,1,0.4,0.571428571428571,1.80431374595715,0,0.341773887476706,0.472967631163394,Lung-AdenoCA
Lung-AdenoCA::S.93,sigest,381.199879157629,1.16932478269211,1,0.4,0.571428571428571,1.23067521730789,0,0.685845071492293,1.32086782319045,Lung-AdenoCA
Lung-AdenoCA::S.94,sigest,77.9805104162084,0.0449196488572629,1,0.6,0.75,2.55508035114274,0,0.0282123054826329,0.00634371865961883,Lung-AdenoCA
Lung-AdenoCA::S.95,sigest,103.658057649363,0.058963627786896,1,1,1,2.9410363722131,1,0.0416935810514737,0.00591676338826225,Lung-AdenoCA
Lung-AdenoCA::S.96,sigest,139.157228941372,0.21474881009471,1,1,1,2.78525118990529,1,0.151850339869712,0.183468859403933,Lung-AdenoCA
Lung-AdenoCA::S.97,sigest,1294,0.259630818619583,0.5,1,0.666666666666667,2.24036918138042,1,0.183586712450921,0.736780639052202,Lung-AdenoCA
Lung-AdenoCA::S.98,sigest,0,0,1,1,1,3,1,0,0,Lung-AdenoCA
Lung-AdenoCA::S.99,sigest,253.894313720321,0.221935588916365,1,0.2,0.333333333333333,1.97806441108364,0,0.127162249830695,0.169692412689581,Lung-AdenoCA
Lung-AdenoCA::S.100,sigest,54,0.0134428678117999,0.5,0.5,0.5,1.9865571321882,0.666666666666667,0.00950554298831804,0.0088113521302926,Lung-AdenoCA
Ovary-AdenoCA::S.1,sigest,26.499633182924,0.384052654824985,1,0.4,0.571428571428571,2.01594734517501,0,0.194963421980966,0.386613568945216,Ovary-AdenoCA
Ovary-AdenoCA::S.2,sigest,49.4899670587535,0.281192994652009,1,1,1,2.71880700534799,1,0.168145978506048,0.131027521892623,Ovary-AdenoCA
Ovary-AdenoCA::S.3,sigest,87.1104363940942,0.270529305571721,1,1,1,2.72947069442828,1,0.168777907564123,0.204051024844221,Ovary-AdenoCA
Ovary-AdenoCA::S.4,sigest,51.1234131290674,0.415637505114369,1,0.6,0.75,2.18436249488563,0,0.212271302096056,0.18993559126981,Ovary-AdenoCA
Ovary-AdenoCA::S.5,sigest,6.17711722544977,0.162555716459204,1,0.4,0.571428571428571,2.2374442835408,0,0.111472484382097,0.119030603304349,Ovary-AdenoCA
Ovary-AdenoCA::S.6,sigest,41.2073736610732,0.340556807116308,1,0.4,0.571428571428571,2.05944319288369,0,0.181261651569286,0.272201842279026,Ovary-AdenoCA
Ovary-AdenoCA::S.7,sigest,8.52289198812299,0.152194499787911,1,1,1,2.84780550021209,1,0.096423513734149,0.073798834886851,Ovary-AdenoCA
Ovary-AdenoCA::S.8,sigest,20.94792354292,0.0519799591635732,1,0.75,0.857142857142857,2.69802004083643,0.5,0.0346239610009474,0.0090474190921015,Ovary-AdenoCA
Ovary-AdenoCA::S.9,sigest,45.2325617255802,0.194131166204207,1,0.6,0.75,2.40586883379579,0,0.119368195904035,0.0827881577301823,Ovary-AdenoCA
Ovary-AdenoCA::S.10,sigest,1.06250946496803e-17,1.86405169292637e-19,1,0.5,0.666666666666667,2.5,0.75,1.86405169292637e-19,0,Ovary-AdenoCA
Ovary-AdenoCA::S.11,sigest,9.4189972241936,0.136507206147733,1,0.4,0.571428571428571,2.26349279385227,0,0.069912421143816,0.102223961473162,Ovary-AdenoCA
Ovary-AdenoCA::S.12,sigest,9.60706357589559,0.0990418925350061,1,0.666666666666667,0.8,2.56762477413166,0.666666666666667,0.0700331938330521,0.00716552520253798,Ovary-AdenoCA
Ovary-AdenoCA::S.13,sigest,68.0000000000004,0.257575757575759,0.666666666666667,0.5,0.571428571428571,1.90909090909091,0,0.152012319886771,0.798034539981298,Ovary-AdenoCA
Ovary-AdenoCA::S.14,sigest,64.7114829189586,0.526109617227305,1,0.6,0.75,2.07389038277269,0,0.273557990482967,0.51544773804471,Ovary-AdenoCA
Ovary-AdenoCA::S.15,sigest,24.0378513172412,0.924532742970816,1,0.2,0.333333333333333,1.27546725702918,0,0.575084569811381,0.895036397917505,Ovary-AdenoCA
Ovary-AdenoCA::S.16,sigest,20.6265192067173,0.282555057626265,1,0.4,0.571428571428571,2.11744494237374,0,0.155356185183236,0.222501240451403,Ovary-AdenoCA
Ovary-AdenoCA::S.17,sigest,39.7457219240202,0.233798364258942,1,0.8,0.888888888888889,2.56620163574106,0,0.135703465319655,0.0904815520580136,Ovary-AdenoCA
Ovary-AdenoCA::S.18,sigest,73.6608211479569,0.323073776964723,1,0.8,0.888888888888889,2.47692622303528,0,0.167713224928011,0.153883517298848,Ovary-AdenoCA
Ovary-AdenoCA::S.19,sigest,166,0.172199170124481,0.333333333333333,0.5,0.4,1.66113416320885,0.5,0.116967193508962,0.398807233440115,Ovary-AdenoCA
Ovary-AdenoCA::S.20,sigest,73.6979678646791,0.575765373942806,1,0.4,0.571428571428571,1.82423462605719,0,0.332438298508142,0.658195573230366,Ovary-AdenoCA
Ovary-AdenoCA::S.21,sigest,5.5257889248955,0.0438554676579008,1,0.75,0.857142857142857,2.7061445323421,0.5,0.0293414963018498,0.00167517819974339,Ovary-AdenoCA
Ovary-AdenoCA::S.22,sigest,62.391467048993,0.577698768972157,1,0.5,0.666666666666667,1.92230123102784,0.333333333333333,0.353949225010842,0.395769161260961,Ovary-AdenoCA
Ovary-AdenoCA::S.23,sigest,31.0545563329827,1.03515187776609,1,0.4,0.571428571428571,1.36484812223391,0,0.482633937984026,1.31605484004454,Ovary-AdenoCA
Ovary-AdenoCA::S.24,sigest,44.7809923670538,0.0984197634440742,1,1,1,2.90158023655593,1,0.0695932821340808,0.0173874506279126,Ovary-AdenoCA
Ovary-AdenoCA::S.25,sigest,4.12984749932984,0.0317680576871526,1,0.6,0.75,2.56823194231285,0,0.016077995590672,0.0136088078714996,Ovary-AdenoCA
Ovary-AdenoCA::S.26,sigest,22.8535701944279,0.113136486111029,1,1,1,2.88686351388897,1,0.0745484931914348,0.0106467930069468,Ovary-AdenoCA
Ovary-AdenoCA::S.27,sigest,72.3456487687639,0.156931992990811,1,1,1,2.84306800700919,1,0.0751331058647438,0.0423100487765141,Ovary-AdenoCA
Ovary-AdenoCA::S.28,sigest,1.5788697322603,0.00737789594514159,1,1,1,2.99262210405486,1,0.00521696025369835,4.10776300439307e-05,Ovary-AdenoCA
Ovary-AdenoCA::S.29,sigest,73.3959829144161,0.434295756890036,1,0.6,0.75,2.16570424310996,0,0.205457289199073,0.330776241080229,Ovary-AdenoCA
Ovary-AdenoCA::S.30,sigest,57.7414698710392,0.28727099438328,1,1,1,2.71272900561672,1,0.195771940918236,0.127918351830421,Ovary-AdenoCA
Ovary-AdenoCA::S.31,sigest,46.3690128605484,0.247962635617906,1,0.75,0.857142857142857,2.50203736438209,0.5,0.14122070541272,5.21559606159919,Ovary-AdenoCA
Ovary-AdenoCA::S.32,sigest,8.70166889248824,0.147485913432004,1,0.666666666666667,0.8,2.51918075323466,0.666666666666667,0.104288289517262,0.0303856651373209,Ovary-AdenoCA
Ovary-AdenoCA::S.33,sigest,23.2215222268295,0.46443044453659,1,0.4,0.571428571428571,1.93556955546341,0,0.256667308017525,0.39430148707793,Ovary-AdenoCA
Ovary-AdenoCA::S.34,sigest,26.5601238522992,0.804852237948459,1,0.2,0.333333333333333,1.39514776205154,0,0.483472092075264,0.742811003216178,Ovary-AdenoCA
Ovary-AdenoCA::S.35,sigest,5.22263264909007,0.0725365645706954,1,0.75,0.857142857142857,2.6774634354293,0.5,0.0465349000511344,0.0105021742220025,Ovary-AdenoCA
Ovary-AdenoCA::S.36,sigest,61.1421262089656,0.219147405766902,1,1,1,2.7808525942331,1,0.136372828155679,0.0429657531678615,Ovary-AdenoCA
Ovary-AdenoCA::S.37,sigest,120,0.256410256410256,0.5,1,0.666666666666667,2.24358974358974,1,0.181309431073474,0.725169537554644,Ovary-AdenoCA
Ovary-AdenoCA::S.38,sigest,53.0530885513874,1.26316877503303,1,0.2,0.333333333333333,0.936831224966967,0,0.776639992682012,1.44059389454596,Ovary-AdenoCA
Ovary-AdenoCA::S.39,sigest,38.2584254854054,0.242141933451933,0.666666666666667,0.666666666666667,0.666666666666667,2.0911913998814,0.5,0.165690150644039,0.679931307819006,Ovary-AdenoCA
Ovary-AdenoCA::S.40,sigest,4.35770155516841,0.0302618163553362,1,0.5,0.666666666666667,2.46973818364466,0.333333333333333,0.0175489469980619,0.0146002163812359,Ovary-AdenoCA
Ovary-AdenoCA::S.41,sigest,49.8958036570848,0.453598215064407,1,0.4,0.571428571428571,1.94640178493559,0,0.25845224470036,0.431430412103536,Ovary-AdenoCA
Ovary-AdenoCA::S.42,sigest,105.02027427833,0.51734125260261,1,1,1,2.48265874739739,1,0.325726768129723,0.22836157294642,Ovary-AdenoCA
Ovary-AdenoCA::S.43,sigest,76.4134297657281,0.380166317242428,1,1,1,2.61983368275757,1,0.225618403816206,0.151874608565494,Ovary-AdenoCA
Ovary-AdenoCA::S.44,sigest,51.9676543421082,0.1849382716801,1,1,1,2.8150617283199,1,0.0943321391473631,0.136294967724728,Ovary-AdenoCA
Ovary-AdenoCA::S.45,sigest,52.0403579714789,0.140649616139132,1,1,1,2.85935038386087,1,0.0797403524315927,0.0307405434874934,Ovary-AdenoCA
Ovary-AdenoCA::S.46,sigest,56.1773566890155,0.456726477146468,1,0.8,0.888888888888889,2.34327352285353,0,0.255263359172639,0.236309353852408,Ovary-AdenoCA
Ovary-AdenoCA::S.47,sigest,97.142731277651,0.588743825925158,1,0.8,0.888888888888889,2.21125617407484,0,0.317517669972869,0.339082728133897,Ovary-AdenoCA
Ovary-AdenoCA::S.48,sigest,8.04670209131756,0.447039005073198,1,0.25,0.4,1.8029609949268,0.25,0.28930944757891,0.364978405388984,Ovary-AdenoCA
Ovary-AdenoCA::S.49,sigest,19.7580528111143,0.141128948650816,1,0.666666666666667,0.8,2.52553771801585,0.666666666666667,0.0997932366127204,0.0217489197976567,Ovary-AdenoCA
Ovary-AdenoCA::S.50,sigest,45.2682697713482,1.02882431298519,1,0.2,0.333333333333333,1.17117568701481,0,0.64138717803025,1.04219579012059,Ovary-AdenoCA
Ovary-AdenoCA::S.51,sigest,77.756592676896,0.396717309576,1,1,1,2.603282690424,1,0.229649737116872,0.126301640572139,Ovary-AdenoCA
Ovary-AdenoCA::S.52,sigest,60.3018573906308,0.585454926122629,1,0.6,0.75,2.01454507387737,0,0.335972873858138,0.493615527712685,Ovary-AdenoCA
Ovary-AdenoCA::S.53,sigest,26.6050938928776,0.309361556893925,1,0.6,0.75,2.29063844310607,0,0.174924953490373,0.249618446786265,Ovary-AdenoCA
Ovary-AdenoCA::S.54,sigest,7.10122005431958,0.215188486494533,1,0.25,0.4,2.03481151350547,0.25,0.133596196604829,0.164228274703076,Ovary-AdenoCA
Ovary-AdenoCA::S.55,sigest,61.132136900713,0.296757946119966,1,0.8,0.888888888888889,2.50324205388003,0,0.139541523883038,0.0936235596156975,Ovary-AdenoCA
Ovary-AdenoCA::S.56,sigest,27.9400786893884,0.139005366613873,1,1,1,2.86099463338613,1,0.0941084474106679,0.0199237046233909,Ovary-AdenoCA
Ovary-AdenoCA::S.57,sigest,19.85528514237,0.147076186239778,1,0.75,0.857142857142857,2.60292381376022,0.5,0.0964752171648608,0.0210889868549174,Ovary-AdenoCA
Ovary-AdenoCA::S.58,sigest,41.6336385442938,0.385496653187906,1,0.6,0.75,2.21450334681209,0,0.185335139679116,0.298099521320775,Ovary-AdenoCA
Ovary-AdenoCA::S.59,sigest,31.9332269687608,0.336139231250114,1,1,1,2.66386076874989,1,0.205842401777911,0.375820363095341,Ovary-AdenoCA
Ovary-AdenoCA::S.60,sigest,91.181243841331,0.670450322362728,1,0.6,0.75,1.92954967763727,0,0.353137501886104,0.624384329208765,Ovary-AdenoCA
Ovary-AdenoCA::S.61,sigest,51.1298847237879,0.35755164142509,1,0.6,0.75,2.24244835857491,0,0.23677270914757,0.234214084022085,Ovary-AdenoCA
Ovary-AdenoCA::S.62,sigest,6.99213425792163,0.102825503792965,1,0.4,0.571428571428571,2.29717449620704,0,0.0562900476383617,0.0768834088818064,Ovary-AdenoCA
Ovary-AdenoCA::S.63,sigest,53.1228784322641,0.305303899036001,1,0.8,0.888888888888889,2.494696100964,0,0.178658672618891,0.109667212680199,Ovary-AdenoCA
Ovary-AdenoCA::S.64,sigest,27.1204093394182,0.130386583362588,1,1,1,2.86961341663741,1,0.0921972372714307,0.0206660920501314,Ovary-AdenoCA
Ovary-AdenoCA::S.65,sigest,67.6821030042163,1.10954267220027,1,0.4,0.571428571428571,1.29045732779973,0,0.69751774326677,1.18209842856144,Ovary-AdenoCA
Ovary-AdenoCA::S.66,sigest,25.8335935787356,1.12319972081459,1,0.4,0.571428571428571,1.27680027918541,0,0.672743491867735,1.6982682985443,Ovary-AdenoCA
Ovary-AdenoCA::S.67,sigest,20.7972062609482,0.415944125218964,1,0.6,0.75,2.18405587478104,0,0.230049489688278,0.315009219214064,Ovary-AdenoCA
Ovary-AdenoCA::S.68,sigest,9.39631496785637,0.187926299357127,1,0.75,0.857142857142857,2.56207370064287,0.5,0.115164851888625,0.0564740302262568,Ovary-AdenoCA
Ovary-AdenoCA::S.69,sigest,23.8892546319458,0.13889101530201,1,0.75,0.857142857142857,2.61110898469799,0.5,0.0897137850629033,0.0259924169179343,Ovary-AdenoCA
Ovary-AdenoCA::S.70,sigest,51.0187555507121,0.305501530243785,1,1,1,2.69449846975622,1,0.192682605077156,0.182174454279812,Ovary-AdenoCA
Ovary-AdenoCA::S.71,sigest,30,0.118110236220472,0.5,1,0.666666666666667,2.38188976377953,1,0.0835165489590411,0.264847952249322,Ovary-AdenoCA
Ovary-AdenoCA::S.72,sigest,2.28983498828939e-16,6.93889390390724e-18,1,0.5,0.666666666666667,2.5,0.75,6.93889390390724e-18,0,Ovary-AdenoCA
Ovary-AdenoCA::S.73,sigest,26.6292887237467,0.11428879280578,1,0.8,0.888888888888889,2.68571120719422,0,0.0637052990738868,0.0488463978272875,Ovary-AdenoCA
Ovary-AdenoCA::S.74,sigest,6.72897483538498,0.0666235132216335,1,0.75,0.857142857142857,2.68337648677837,0.5,0.0396669333743886,0.0255749911045644,Ovary-AdenoCA
Ovary-AdenoCA::S.75,sigest,20.4371533488214,1.70309611240179,1,0.2,0.333333333333333,0.496903887598213,0,1.02216435304853,2.75193211108808,Ovary-AdenoCA
Ovary-AdenoCA::S.76,sigest,10.6350590917835,0.217042022281295,1,0.4,0.571428571428571,2.1829579777187,0,0.124662495220308,0.154324112232438,Ovary-AdenoCA
Ovary-AdenoCA::S.77,sigest,13.364936917294,0.0750839152656967,1,1,1,2.9249160847343,1,0.044188128926286,0.290923853515545,Ovary-AdenoCA
Ovary-AdenoCA::S.78,sigest,20.8737989600004,0.122787052705885,1,0.6,0.75,2.47721294729412,0,0.0833279339724549,0.0156259984098737,Ovary-AdenoCA
Ovary-AdenoCA::S.79,sigest,28.6107869228118,0.752915445337153,1,0.4,0.571428571428571,1.64708455466285,0,0.460655239506354,0.659492826944676,Ovary-AdenoCA
Ovary-AdenoCA::S.80,sigest,3.61839366172739,0.0173961233736894,1,1,1,2.98260387662631,1,0.0107178781541947,0.000813263303842298,Ovary-AdenoCA
Ovary-AdenoCA::S.81,sigest,24.2787710380163,0.165161707741607,1,1,1,2.83483829225839,1,0.0954946264649042,0.0280198790883213,Ovary-AdenoCA
Ovary-AdenoCA::S.82,sigest,22.3949912440628,0.080848343841382,1,1,1,2.91915165615862,1,0.0409200286661191,0.0120372536522993,Ovary-AdenoCA
Ovary-AdenoCA::S.83,sigest,39.0600108461908,0.252000069975425,1,0.6,0.75,2.34799993002458,0,0.127447590300543,0.113042137186147,Ovary-AdenoCA
Ovary-AdenoCA::S.84,sigest,7.68999143834401,0.0293511123600917,1,0.666666666666667,0.8,2.63731555430657,0.666666666666667,0.0207543705851891,0.00062910409452124,Ovary-AdenoCA
Ovary-AdenoCA::S.85,sigest,11.9623862276933,0.230045888994102,1,0.6,0.75,2.3699541110059,0,0.142337051858485,0.14074579105627,Ovary-AdenoCA
Ovary-AdenoCA::S.86,sigest,11.023622366794,0.0532542143323379,1,0.75,0.857142857142857,2.69674578566766,0.5,0.0352361997061255,0.027488568325877,Ovary-AdenoCA
Ovary-AdenoCA::S.87,sigest,6.46138294724504,0.157594706030367,1,0.6,0.75,2.44240529396963,0,0.0771318502326053,0.108499763301491,Ovary-AdenoCA
Ovary-AdenoCA::S.88,sigest,78,0.288888888888889,0.5,1,0.666666666666667,2.21111111111111,1,0.20427529234278,0.843741077780867,Ovary-AdenoCA
Ovary-AdenoCA::S.89,sigest,13.6263793047658,0.116464780382614,1,0.4,0.571428571428571,2.28353521961739,0,0.066455686084934,0.0801242371761162,Ovary-AdenoCA
Ovary-AdenoCA::S.90,sigest,22.2670373831516,0.200603940388753,1,0.75,0.857142857142857,2.54939605961125,0.5,0.123136635851323,0.0291034464175902,Ovary-AdenoCA
Ovary-AdenoCA::S.91,sigest,65.724010989122,0.625942961801162,1,0.6,0.75,1.97405703819884,0,0.362079970144883,0.673252890180706,Ovary-AdenoCA
Ovary-AdenoCA::S.92,sigest,9.04812235477754,0.158738988680308,1,1,1,2.84126101131969,1,0.102149636411317,0.0195022907544647,Ovary-AdenoCA
Ovary-AdenoCA::S.93,sigest,4.37904592674036,0.136845185210636,1,0.4,0.571428571428571,2.26315481478936,0,0.0946341956641282,0.0520939238327764,Ovary-AdenoCA
Ovary-AdenoCA::S.94,sigest,55.829079531261,0.300156341565919,1,0.6,0.75,2.29984365843408,0,0.181968880319713,0.0685305755948465,Ovary-AdenoCA
Ovary-AdenoCA::S.95,sigest,13.4930329119828,0.264569272783976,1,0.4,0.571428571428571,2.13543072721602,0,0.151921750436297,0.199796680132436,Ovary-AdenoCA
Ovary-AdenoCA::S.96,sigest,10.2902241704828,0.158311141084351,1,1,1,2.84168885891565,1,0.111942881398125,0.0183742877558223,Ovary-AdenoCA
Ovary-AdenoCA::S.97,sigest,8.98040759475112,0.154834613702606,0.666666666666667,0.5,0.571428571428571,2.01183205296406,0,0.090836375509468,0.332039455875999,Ovary-AdenoCA
Ovary-AdenoCA::S.98,sigest,42,0.267515923566879,0.5,0.5,0.5,1.73248407643312,0.666666666666667,0.189162323629522,0.765347927963812,Ovary-AdenoCA
Ovary-AdenoCA::S.99,sigest,17.4977408590009,0.291629014316682,1,0.5,0.666666666666667,2.20837098568332,0.333333333333333,0.178717521970089,0.197849399396513,Ovary-AdenoCA
Ovary-AdenoCA::S.100,sigest,6.95214725119235,0.224262814554592,1,0.5,0.666666666666667,2.27573718544541,0.333333333333333,0.158577756939533,0.0424487349692052,Ovary-AdenoCA
Skin-Melanoma::S.1,sigest,104.085350762446,0.356456680693308,1,0.5,0.666666666666667,2.14354331930669,0,0.252052936117486,0.283190517585236,Skin-Melanoma
Skin-Melanoma::S.2,sigest,29.34036919092,0.047095295651557,1,0.5,0.666666666666667,2.45290470434844,0,0.0333014029172013,0.0343784480708535,Skin-Melanoma
Skin-Melanoma::S.3,sigest,1109.0632745624,0.740362666597066,1,0.5,0.666666666666667,1.75963733340293,0,0.52351546208814,0.666991577873632,Skin-Melanoma
Skin-Melanoma::S.4,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.5,sigest,2158.97621443644,0.456153858955512,1,0.5,0.666666666666667,2.04384614104449,0,0.322549486931855,0.373471018516115,Skin-Melanoma
Skin-Melanoma::S.6,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.7,sigest,368.926994868886,0.411289849352158,1,0.5,0.666666666666667,2.08871015064784,0,0.290825841510105,0.332144061195413,Skin-Melanoma
Skin-Melanoma::S.8,sigest,51.6670938017998,0.0503577912298243,1,0.5,0.666666666666667,2.44964220877018,0,0.0356083356641852,0.0367906098682486,Skin-Melanoma
Skin-Melanoma::S.9,sigest,90.3388634089223,0.618759338417276,1,0.5,0.666666666666667,1.88124066158272,0,0.437528924117358,0.534035289366582,Skin-Melanoma
Skin-Melanoma::S.10,sigest,221.34601397524,0.111006025062808,1,0.5,0.666666666666667,2.38899397493719,0,0.0784931130744757,0.0823818998312066,Skin-Melanoma
Skin-Melanoma::S.11,sigest,4.8502857510988,0.373098903930677,1,0.5,0.666666666666667,2.12690109606932,0,0.26382076502265,0.297873451846003,Skin-Melanoma
Skin-Melanoma::S.12,sigest,355.026145540416,1.20757192360686,1,0.5,0.666666666666667,1.29242807639314,0,0.853882295952892,1.33564809785586,Skin-Melanoma
Skin-Melanoma::S.13,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.14,sigest,460.222350566722,0.863456567667396,1,0.5,0.666666666666667,1.6365434323326,0,0.610555994257677,0.815347183056208,Skin-Melanoma
Skin-Melanoma::S.15,sigest,433.162674010424,0.472369328255642,1,0.5,0.666666666666667,2.02763067174436,0,0.334015555234099,0.388704208228027,Skin-Melanoma
Skin-Melanoma::S.16,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.17,sigest,2153.23093695694,1.38116160164011,1,0.5,0.666666666666667,1.11883839835989,0,0.976628734434197,1.69236537740765,Skin-Melanoma
Skin-Melanoma::S.18,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.19,sigest,134.86716099273,0.741028357102912,1,0.5,0.666666666666667,1.75897164289709,0,0.523986176358996,0.667754211869583,Skin-Melanoma
Skin-Melanoma::S.20,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.21,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.22,sigest,79.0482439341239,0.0374458758569985,1,0.5,0.666666666666667,2.462554124143,0,0.0264782327459533,0.0272675581965187,Skin-Melanoma
Skin-Melanoma::S.23,sigest,493.112766465039,0.223735374984137,1,0.5,0.666666666666667,2.27626462501586,0,0.158204800842599,0.171153471938843,Skin-Melanoma
Skin-Melanoma::S.24,sigest,741.557905014315,0.324675089761084,1,0.5,0.666666666666667,2.17532491023892,0,0.229579957652413,0.255559082976776,Skin-Melanoma
Skin-Melanoma::S.25,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.26,sigest,454.644793083254,0.577693510906295,1,0.5,0.666666666666667,1.92230648909371,0,0.408490999009306,0.491767618972985,Skin-Melanoma
Skin-Melanoma::S.27,sigest,56.3080928327411,0.0444771665345506,1,0.5,0.666666666666667,2.45552283346545,0,0.0314501060645441,0.0324456183474247,Skin-Melanoma
Skin-Melanoma::S.28,sigest,537.78197656003,0.680736679189911,1,0.5,0.666666666666667,1.81926332081009,0,0.481353522057598,0.600267449275768,Skin-Melanoma
Skin-Melanoma::S.29,sigest,379.142521502644,0.223682903541383,1,0.5,0.666666666666667,2.27631709645862,0,0.158167697929608,0.17111085488106,Skin-Melanoma
Skin-Melanoma::S.30,sigest,1073.1785337959,0.546146836537353,1,0.5,0.666666666666667,1.95385316346265,0,0.386184131639143,0.46011843297196,Skin-Melanoma
Skin-Melanoma::S.31,sigest,277.789862999914,0.377945391836618,1,0.5,0.666666666666667,2.12205460816338,0,0.267247749485879,0.302177609791094,Skin-Melanoma
Skin-Melanoma::S.32,sigest,130.899975208608,0.145930853075371,1,0.5,0.666666666666667,2.35406914692463,0,0.103188695793933,0.109304950176248,Skin-Melanoma
Skin-Melanoma::S.33,sigest,458.088387982134,1.51684896682826,1,0.5,0.666666666666667,0.983151033171742,0,1.07257419048007,2.04945384837841,Skin-Melanoma
Skin-Melanoma::S.34,sigest,72.4632818679202,0.0505322746638216,1,0.5,0.666666666666667,2.44946772533618,0,0.0357317140835694,0.0369197297901629,Skin-Melanoma
Skin-Melanoma::S.35,sigest,712.018795943663,0.183746786049978,1,0.5,0.666666666666667,2.31625321395002,0,0.129928598437173,0.139034649219293,Skin-Melanoma
Skin-Melanoma::S.36,sigest,109.438219584726,0.193695963866771,1,0.5,0.666666666666667,2.30630403613323,0,0.136963729538658,0.146959253081292,Skin-Melanoma
Skin-Melanoma::S.37,sigest,1.2181609579482,0.0468523445364691,1,0.5,0.666666666666667,2.45314765546353,0,0.0331296105362258,0.0341989807534288,Skin-Melanoma
Skin-Melanoma::S.38,sigest,0,0,1,1,1,3,1,0,0,Skin-Melanoma
Skin-Melanoma::S.39,sigest,6.86117829218347e-14,1.38777878078145e-17,1,0.5,0.666666666666667,2.5,0,1.38777878078145e-17,0,Skin-Melanoma
Skin-Melanoma::S.40,sigest,383.019548266726,0.886619324691495,1,0.5,0.666666666666667,1.6133806753085,0,0.626934536820394,0.845053051991265,Skin-Melanoma
